AverageReturn,LossAfter,ExplainedVariance,AverageDiscountedReturn,MeanKL,NumTrajs,MeanKLBefore,Entropy,LossBefore,Iteration,MaxReturn,StdReturn,MinReturn,Perplexity,dLoss
0.0,-0.0,1,0.0,0.0337679191205,3,0.0337679191205,1.64926053895,-0.0,0,0.0,0.0,0.0,5.20313089166,0.0
0.0,-0.0,1,0.0,0.0246468647192,3,0.0246468647192,1.61342536686,-0.0,1,0.0,0.0,0.0,5.01997707448,0.0
3.0,0.00246814937551,1.00594206298e-08,0.315466389935,0.0192747994603,3,0.0192747994603,1.6320508376,0.00246814937551,2,6.0,2.44948974278,0.0,5.11435267732,0.0
0.0,0.0038434605883,0,0.0,0.0288471655011,3,0.0288471655011,1.63607797631,0.0038434605883,3,0.0,0.0,0.0,5.13499041259,0.0
3.0,0.00216875968939,1.66184193073e-08,0.832036478559,0.0234543755446,3,0.0234543755446,1.55088950813,0.00216875968939,4,4.0,0.816496580928,2.0,4.71566293808,0.0
2.0,-0.00199046918479,0.142112876841,0.748919784823,0.0249811270275,3,0.0249811270275,1.60533621528,-0.00199046918479,5,5.0,2.16024689947,0.0,4.97953351656,0.0
1.66666666667,-0.0180570524619,-0.251809520217,0.0992730851491,0.0331699318108,3,0.0331699318108,1.62551770755,-0.0180570524619,6,5.0,2.35702260396,0.0,5.08104885374,0.0
3.33333333333,-0.00690620550874,-0.28266650638,0.640978086304,0.0139021566232,3,0.0139021566232,1.66448499282,-0.00690620550874,7,6.0,2.05480466766,1.0,5.28295179091,0.0
1.0,-0.0123126728007,-2.47026100601,0.0711375524203,0.0223383780971,3,0.0223383780971,1.66321773174,-0.0123126728007,8,3.0,1.41421356237,0.0,5.27626115203,0.0
1.33333333333,-0.00479171769016,-0.753463685586,0.639823515159,0.0246700759092,3,0.0246700759092,1.63488812763,-0.00479171769016,9,4.0,1.88561808316,0.0,5.12888418448,0.0
1.33333333333,-0.00796716626802,0.0138584105819,0.170343612326,0.0198055379812,3,0.0198055379812,1.64038717285,-0.00796716626802,10,2.0,0.942809041582,0.0,5.15716584037,0.0
2.0,0.00573308459765,-0.791494791619,0.498432033089,0.0197855396222,3,0.0197855396222,1.62864262023,0.00573308459765,11,2.0,0.0,2.0,5.096951522,0.0
4.0,-0.0107402438324,-0.0102304219259,0.410176540835,0.0338847437527,3,0.0338847437527,1.68364613462,-0.0107402438324,12,7.0,2.94392028878,0.0,5.38515521957,0.0
5.33333333333,-0.0154393210468,-0.0643913950106,2.04396251397,0.00997189986674,3,0.00889307825436,1.6094616814,0.0055833747979,13,8.0,2.05480466766,3.0,5.00011884625,0.0210226958447
1.33333333333,-0.00796350403634,-0.238121683103,0.278552832004,0.0280269402168,3,0.0280269402168,1.66370336549,-0.00796350403634,14,4.0,1.88561808316,0.0,5.27882410477,0.0
2.33333333333,-0.00113589662183,-0.418823426123,0.102605833029,0.022980233187,3,0.022980233187,1.63873433446,-0.00113589662183,15,3.0,0.942809041582,1.0,5.14864891916,0.0
5.0,0.00015225852269,-0.157770421485,1.6527870298,0.0131047694949,3,0.0131047694949,1.55566312365,0.00015225852269,16,7.0,1.41421356237,4.0,4.73822751434,0.0
4.33333333333,0.0112511957482,-1.20559201711,0.994687748031,0.0183292173438,3,0.0183292173438,1.64096320517,0.0112511957482,17,6.0,1.24721912892,3.0,5.16013739029,0.0
2.0,-0.00617244689977,-0.309410191086,0.157301676393,0.0245190899946,3,0.0245190899946,1.57871178344,-0.00617244689977,18,5.0,2.16024689947,0.0,4.84870560343,0.0
0.0,0.00659563981189,0,0.0,0.0305623554454,3,0.0305623554454,1.66444910488,0.00659563981189,19,0.0,0.0,0.0,5.28276220009,0.0
4.66666666667,0.00579291907841,1.50661159104e-08,0.656332285808,0.0164719974878,3,0.0164719974878,1.55469882707,0.00579291907841,20,6.0,1.24721912892,3.0,4.73366066001,0.0
0.333333333333,-0.00364192012106,-18.4163667321,0.00661613926646,0.0227616167335,3,0.0227616167335,1.68121059095,-0.00364192012106,21,1.0,0.471404520791,0.0,5.37205539789,0.0
6.66666666667,-0.0103776903723,-0.0290854802903,2.12090637684,0.00936684710978,3,0.00815566509338,1.66234113082,0.00542639551039,22,8.0,1.88561808316,4.0,5.27163800329,0.0158040858827
2.66666666667,-0.0240655191689,-1.12187087601,0.344374554405,0.0176128687108,3,0.0176128687108,1.57042601485,-0.0240655191689,23,5.0,2.05480466766,0.0,4.80869633354,0.0
2.0,0.000225158950174,-0.0198096346014,0.20155848364,0.0192345676809,3,0.0192345676809,1.64750024239,0.000225158950174,24,6.0,2.82842712475,0.0,5.19397989484,0.0
3.33333333333,-0.0326682874118,-0.0477829891891,0.501531606198,0.0145614389774,3,0.0145614389774,1.57837847636,-0.0326682874118,25,7.0,2.86744175568,0.0,4.84708976483,0.0
3.0,0.00946096513802,0.177584906153,0.495326674908,0.0107361134368,3,0.0107361134368,1.60652710487,0.00946096513802,26,5.0,2.16024689947,0.0,4.98546712365,0.0
1.66666666667,-0.00377200452842,-0.305772441967,0.20703494216,0.0176229700537,3,0.0176229700537,1.59999586206,-0.00377200452842,27,4.0,1.6996731712,0.0,4.9530119291,0.0
0.666666666667,0.0169741368204,-0.174101850046,0.138313969314,0.0170954821949,3,0.0170954821949,1.65618862571,0.0169741368204,28,2.0,0.942809041582,0.0,5.2393037937,0.0
0.333333333333,-0.0137627506645,-0.982268052894,0.00792813680503,0.0189219844746,3,0.0189219844746,1.62332706174,-0.0137627506645,29,1.0,0.471404520791,0.0,5.06993025823,0.0
2.33333333333,-0.00843779034553,-0.0433291962711,0.237826849637,0.0216043455215,3,0.0216043455215,1.57176350102,-0.00843779034553,30,4.0,1.6996731712,0.0,4.81513220135,0.0
0.0,-0.00283297665129,0,0.0,0.0192896305918,3,0.0192896305918,1.634201328,-0.00283297665129,31,0.0,0.0,0.0,5.12536287811,0.0
2.0,-0.00246845315143,1.70232093977e-08,0.460538237763,0.0163183778948,3,0.0163183778948,1.70368883207,-0.00246845315143,32,4.0,1.63299316186,0.0,5.49417715355,0.0
3.0,-0.00251788077408,-0.137291222223,0.2008167225,0.02172205959,3,0.02172205959,1.68377079638,-0.00251788077408,33,5.0,2.16024689947,0.0,5.38582658431,0.0
1.66666666667,-0.0149539374194,-1.80711740336,0.508166636758,0.00987341026219,3,0.00924252344056,1.55576461618,-0.000978301218669,34,3.0,1.24721912892,0.0,4.73870843345,0.0139756362007
1.33333333333,-0.0148893638812,-0.502519637534,0.178393899533,0.0199749004034,3,0.0199749004034,1.63995949069,-0.0148893638812,35,4.0,1.88561808316,0.0,5.1549606841,0.0
2.66666666667,-0.00378655211723,-0.0337948039826,0.311636706689,0.0231653425668,3,0.0231653425668,1.57576673012,-0.00378655211723,36,6.0,2.49443825785,0.0,4.83444691351,0.0
2.66666666667,-0.00262446639811,0.308135283972,0.41671003722,0.0142032357241,3,0.0142032357241,1.61152934306,-0.00262446639811,37,4.0,1.88561808316,0.0,5.01046809597,0.0
2.66666666667,-0.00628905842479,-0.224848498791,0.185955021023,0.0165471849561,3,0.0165471849561,1.65557608087,-0.00628905842479,38,4.0,1.88561808316,0.0,5.23609546793,0.0
3.66666666667,-0.0082347078592,-0.167072521628,0.410763720486,0.0178854377582,3,0.0178854377582,1.57295105727,-0.0082347078592,39,5.0,0.942809041582,3.0,4.82085383841,0.0
3.66666666667,-0.0126088179867,-0.953298962971,0.849989769875,0.0121245819456,3,0.0121245819456,1.62558757602,-0.0126088179867,40,5.0,1.24721912892,2.0,5.08140387127,0.0
1.66666666667,-0.00889635929127,-0.58163819648,0.333444096759,0.0202153070577,3,0.0202153070577,1.64523659376,-0.00889635929127,41,4.0,1.6996731712,0.0,5.18223584659,0.0
4.0,0.0050617743725,0.00906957604381,0.783636374414,0.0136974837324,3,0.0136974837324,1.63154593242,0.0050617743725,42,6.0,2.82842712475,0.0,5.11177106599,0.0
4.0,-0.0146942861411,0.0512798184872,0.782252353185,0.0166237940406,3,0.0166237940406,1.63496739258,-0.0146942861411,43,8.0,3.26598632371,0.0,5.12929074135,0.0
5.33333333333,-0.00302128883016,0.216022201585,1.6905110009,0.0105216210215,3,0.0105216210215,1.60701534906,-0.00302128883016,44,6.0,0.942809041582,4.0,4.98790184335,0.0
1.66666666667,-0.0111516083508,-0.128615485968,0.602834150666,0.0142326029982,3,0.0142326029982,1.58584204494,-0.0111516083508,45,5.0,2.35702260396,0.0,4.88340169141,0.0
5.66666666667,0.00312322304033,0.0835748942182,0.495140143524,0.0163306758141,3,0.0163306758141,1.6394608531,0.00312322304033,46,8.0,3.29983164554,1.0,5.15239086768,0.0
2.66666666667,7.18693012916e-05,-1.45486982653,0.483703212919,0.0198739317208,3,0.0198739317208,1.6544553559,7.18693012916e-05,47,8.0,3.77123616633,0.0,5.23023053211,0.0
3.0,-0.0102568452105,0.259435755654,0.664320972813,0.0135190982634,3,0.0135190982634,1.53409983069,-0.0102568452105,48,5.0,2.16024689947,0.0,4.63714943105,0.0
0.0,0.00666937844053,0,0.0,0.0348992908506,3,0.0348992908506,1.62227500139,0.00666937844053,49,0.0,0.0,0.0,5.06459919045,0.0
3.66666666667,-0.00912389446875,7.0356364068e-09,1.03928510231,0.0151511006475,3,0.0151511006475,1.63068183022,-0.00912389446875,50,6.0,2.62466929134,0.0,5.10735588123,0.0
4.33333333333,-0.0139846261573,0.236218631513,1.85740776915,0.0106123765086,3,0.0106123765086,1.66785368369,-0.0139846261573,51,8.0,2.86744175568,1.0,5.30077843176,0.0
4.33333333333,0.0189089429857,0.0433647020335,0.77172964207,0.0106602658424,3,0.0106602658424,1.59041793598,0.0189089429857,52,5.0,0.942809041582,3.0,4.90579880979,0.0
1.0,-0.0125314838914,-1.09128122456,0.107852619144,0.0239542670174,3,0.0239542670174,1.61006094171,-0.0125314838914,53,3.0,1.41421356237,0.0,5.00311611699,0.0
3.0,-0.00867191482003,0.318322427395,0.534108173122,0.0157434427212,3,0.0157434427212,1.58545666301,-0.00867191482003,54,5.0,2.16024689947,0.0,4.88152007924,0.0
5.33333333333,-0.00788987989731,0.000155066996095,0.984341923909,0.00978701174209,3,0.0091286636155,1.68535217413,0.00907624738024,55,10.0,3.68178700573,1.0,5.39435034853,0.0169661272776
7.0,0.0097814941892,0.165317359155,1.29662882762,0.0106322817198,3,0.0106322817198,1.63888834229,0.0097814941892,56,10.0,3.55902608401,2.0,5.14944191245,0.0
3.0,-0.00268388286283,-0.226100866469,0.550251785198,0.010305635019,3,0.010305635019,1.60155320729,-0.00268388286283,57,5.0,2.16024689947,0.0,4.96073148802,0.0
2.33333333333,-0.0206259236505,-2.33415600323,0.318909159989,0.0127440874654,3,0.0127440874654,1.61899569232,-0.0206259236505,58,4.0,1.24721912892,1.0,5.04801800666,0.0
1.33333333333,-0.00831845064598,-0.0295031527732,0.372415396542,0.0111581942436,3,0.0111581942436,1.57394278402,-0.00831845064598,59,4.0,1.88561808316,0.0,4.82563717962,0.0
5.0,-0.00786271932293,0.187019629883,1.09797612637,0.0103681727025,3,0.0103681727025,1.54691698729,-0.00786271932293,60,6.0,0.816496580928,4.0,4.69696702833,0.0
4.0,-0.0012043823476,-0.0640712762638,1.22372749638,0.0128366680623,3,0.0128366680623,1.60014212868,-0.0012043823476,61,6.0,2.82842712475,0.0,4.9537364424,0.0
1.66666666667,0.00487939939331,-0.105399889412,0.202299121465,0.0200203406658,3,0.0200203406658,1.57406489795,0.00487939939331,62,5.0,2.35702260396,0.0,4.82622649311,0.0
3.0,0.00810522037,-0.438648063292,1.07383481063,0.0127979731722,3,0.0127979731722,1.59088909497,0.00810522037,63,4.0,0.816496580928,2.0,4.9081107656,0.0
4.66666666667,-0.031451204448,0.198329684787,1.32981783149,0.0130122660586,3,0.0130122660586,1.55580038857,-0.031451204448,64,8.0,2.49443825785,2.0,4.73887795141,0.0
3.0,0.00737321653123,-1.47508063994,1.26653117178,0.0143059888058,3,0.0143059888058,1.54251088751,0.00737321653123,65,6.0,2.44948974278,0.0,4.67631724884,0.0
2.33333333333,-0.00017050063224,-0.246577383156,0.125784317413,0.0239643816996,3,0.0239643816996,1.64995777713,-0.00017050063224,66,3.0,0.942809041582,1.0,5.20675997816,0.0
4.33333333333,0.0109985524019,-0.165406775483,0.812229403698,0.011249956728,3,0.011249956728,1.64566969024,0.0109985524019,67,8.0,3.29983164554,0.0,5.1844807408,0.0
2.66666666667,-0.0185909710703,-0.297164354912,0.366426243954,0.0157335882305,3,0.0157335882305,1.62299165782,-0.0185909710703,68,5.0,2.05480466766,0.0,5.06823006893,0.0
5.0,-0.0279619554141,0.392158157599,0.897761836572,0.00966186060024,3,0.00815011419694,1.54957018663,-0.000908114970135,69,7.0,1.41421356237,4.0,4.70944556486,0.027053840444
4.0,0.0134583776692,-0.357616848492,0.569062855448,0.01734980542,3,0.01734980542,1.57024010792,0.0134583776692,70,5.0,0.816496580928,3.0,4.80780244665,0.0
3.0,0.00763914543212,0.00717533696856,0.800421120136,0.0190804398072,3,0.0190804398072,1.58373354188,0.00763914543212,71,7.0,2.94392028878,0.0,4.87311587166,0.0
0.0,-0.00307970179132,0,0.0,0.0235447522405,3,0.0235447522405,1.54465521977,-0.00307970179132,72,0.0,0.0,0.0,4.68635558571,0.0
2.0,0.00847931447679,2.0511231269e-08,0.148643754561,0.0161654720791,3,0.0161654720791,1.58690700076,0.00847931447679,73,3.0,1.41421356237,0.0,4.88860506865,0.0
2.33333333333,-0.00162846406252,-0.60728845458,0.351152072083,0.0126107486654,3,0.0126107486654,1.55747138878,-0.00162846406252,74,5.0,1.88561808316,1.0,4.74680323719,0.0
1.0,-0.0139698204974,-0.458427692731,0.107105103035,0.0184824698933,3,0.0184824698933,1.61020239582,-0.0139698204974,75,3.0,1.41421356237,0.0,5.00382387837,0.0
3.0,0.000198002849094,0.191937437281,0.933423679683,0.0133769795576,3,0.0133769795576,1.51810057049,0.000198002849094,76,6.0,2.16024689947,1.0,4.56354881837,0.0
1.0,-0.00902756308575,-1.42785734153,0.300751398343,0.0128752414751,3,0.0128752414751,1.55704458214,-0.00902756308575,77,3.0,1.41421356237,0.0,4.74477770231,0.0
2.0,-0.00240549879267,0.113703343564,0.681670171239,0.0197903833493,3,0.0197903833493,1.62975286033,-0.00240549879267,78,6.0,2.82842712475,0.0,5.10261350446,0.0
3.33333333333,-0.0119058953217,0.0503712390357,0.490112668758,0.0206348974805,3,0.0206348974805,1.56730704263,-0.0119058953217,79,6.0,2.49443825785,0.0,4.79372150842,0.0
2.66666666667,-0.00980518204828,-0.00602574090542,0.415764952215,0.0189962863387,3,0.0189962863387,1.65062661597,-0.00980518204828,80,8.0,3.77123616633,0.0,5.21024362634,0.0
2.33333333333,9.34532363144e-05,-0.130811633401,0.398200911693,0.0131850055555,3,0.0131850055555,1.53659541804,9.34532363144e-05,81,4.0,1.6996731712,0.0,4.64873629449,0.0
2.66666666667,-0.00978368531487,-0.00189480494115,0.162035083624,0.020980370846,3,0.020980370846,1.57316940701,-0.00978368531487,82,4.0,1.88561808316,0.0,4.8219065855,0.0
5.33333333333,-0.00436373785534,-0.0335607430926,1.10624538245,0.0084866877993,3,0.0084866877993,1.61156551449,-0.00436373785534,83,7.0,1.6996731712,3.0,5.01064933502,0.0
6.33333333333,-0.0141920944392,-0.184135693717,0.530183616938,0.0107336436021,3,0.0107336436021,1.65147142135,-0.0141920944392,84,7.0,0.942809041582,5.0,5.21464712799,0.0
1.0,0.00318639143554,-1.8934917237,0.0530435737193,0.0185982819654,3,0.0185982819654,1.5868991071,0.00318639143554,85,3.0,1.41421356237,0.0,4.88856647982,0.0
4.33333333333,-0.0112966643439,0.0696159493396,1.14700893822,0.0100024081474,3,0.0100024081474,1.66237010456,-0.0112966643439,86,7.0,2.49443825785,1.0,5.27179074454,0.0
4.0,-0.0144665552111,0.129189504046,0.539650723379,0.0148751054212,3,0.0148751054212,1.59710105405,-0.0144665552111,87,7.0,2.94392028878,0.0,4.93869464337,0.0
3.66666666667,0.00162204588218,0.34763446837,0.336663088003,0.0163814643365,3,0.0163814643365,1.62503791041,0.00162204588218,88,7.0,2.86744175568,0.0,5.07861156579,0.0
3.33333333333,0.00322542873166,-0.0154996316278,0.56569675944,0.0096068658917,3,0.0096068658917,1.56009331409,0.00322542873166,89,4.0,0.471404520791,3.0,4.75926533092,0.0
2.33333333333,0.00954597950468,-0.80679902156,0.444886696108,0.0164582047688,3,0.0164582047688,1.60398391573,0.00954597950468,90,5.0,2.05480466766,0.0,4.97280424668,0.0
2.0,-0.011827500021,-0.228719653304,0.374567089849,0.0148278029017,3,0.0148278029017,1.5814633147,-0.011827500021,91,4.0,1.63299316186,0.0,4.86206533989,0.0
3.0,-0.0119865210795,-0.326331965747,0.732219644352,0.00990697136207,3,0.00990697136207,1.63531700771,-0.0119865210795,92,5.0,2.16024689947,0.0,5.13108433252,0.0
5.0,0.00329325812693,0.250447460313,1.19859203988,0.0158304353538,3,0.0158304353538,1.59037969612,0.00329325812693,93,9.0,3.74165738677,0.0,4.90561121628,0.0
4.66666666667,0.00328598609821,-0.0228194774163,1.11150540465,0.012952632699,3,0.012952632699,1.64149413474,0.00328598609821,94,6.0,1.24721912892,3.0,5.16287778724,0.0
4.0,0.00845188553355,-0.198562656526,0.185495361526,0.0184123759909,3,0.0184123759909,1.67884236467,0.00845188553355,95,10.0,4.32049379894,0.0,5.35934820781,0.0
6.66666666667,-0.0080295195867,-0.231032939345,2.21696486351,0.0105343618678,3,0.0105343618678,1.61230003005,-0.0080295195867,96,9.0,1.6996731712,5.0,5.0143310869,0.0
3.0,0.00415868483017,-1.32153582133,0.444108860829,0.0105178778512,3,0.0105178778512,1.5994400486,0.00415868483017,97,5.0,1.41421356237,2.0,4.95025974333,0.0
6.66666666667,-0.00561090990204,0.0981354471442,1.01710845006,0.0123526241868,3,0.0123526241868,1.60509850584,-0.00561090990204,98,8.0,1.24721912892,5.0,4.97834997513,0.0
3.33333333333,-0.0133345245566,-0.863878082644,1.3008313983,0.00997626130887,3,0.00701131985627,1.57713969412,-0.00797106444489,99,5.0,1.24721912892,2.0,4.84108899372,0.00536346011174
6.33333333333,-0.00420291334945,-0.513530050418,0.335991299791,0.0102755914804,3,0.0102755914804,1.62402523521,-0.00420291334945,100,8.0,1.6996731712,4.0,5.073471185,0.0
3.66666666667,-0.0204573814034,-1.24100847083,1.6096319011,0.00993563549856,3,0.00954127479428,1.65075844543,-0.00982958915811,101,5.0,1.24721912892,2.0,5.21093053526,0.0106277922453
1.66666666667,-0.016346260351,-1.08486124718,0.127139268348,0.0188953212941,3,0.0188953212941,1.63959840731,-0.016346260351,102,4.0,1.6996731712,0.0,5.15309964947,0.0
2.66666666667,-0.00602776777628,0.0673576569118,0.524987095256,0.0165036530709,3,0.0165036530709,1.66212976596,-0.00602776777628,103,8.0,3.77123616633,0.0,5.27052388201,0.0
1.66666666667,-0.00205647590663,-1.24066330797,0.0450266810608,0.0184072113137,3,0.0184072113137,1.60551052732,-0.00205647590663,104,3.0,1.24721912892,0.0,4.98040158488,0.0
3.0,0.00302233280445,-0.230116973716,0.557293683977,0.0120765220152,3,0.0120765220152,1.57875542056,0.00302233280445,105,7.0,2.94392028878,0.0,4.84891719162,0.0
4.0,-0.00274609486104,-0.019811471901,0.470216180092,0.0138547123494,3,0.0138547123494,1.61249791784,-0.00274609486104,106,8.0,3.26598632371,0.0,5.01532345999,0.0
2.33333333333,-0.00554759888066,-0.357087149967,0.101775456015,0.0167228616351,3,0.0167228616351,1.59927734082,-0.00554759888066,107,7.0,3.29983164554,0.0,4.94945436307,0.0
1.33333333333,0.00914996772981,-3.02006308059,0.0297676731287,0.0203921809405,3,0.0203921809405,1.57170874021,0.00914996772981,108,2.0,0.942809041582,0.0,4.81486852804,0.0
4.66666666667,-0.00302256870325,-0.285403959522,0.499751716445,0.0119915242096,3,0.0119915242096,1.67467812612,-0.00302256870325,109,5.0,0.471404520791,4.0,5.33707700689,0.0
5.0,-0.00464380340364,-0.80205955188,1.61084129208,0.0105653466657,3,0.0105653466657,1.5870885329,-0.00464380340364,110,7.0,1.41421356237,4.0,4.88949258818,0.0
3.66666666667,0.00783976563331,-0.569412668866,0.233336731197,0.00958067873849,3,0.00958067873849,1.71532303632,0.00783976563331,111,5.0,1.24721912892,2.0,5.55847081033,0.0
7.33333333333,-0.0303145248457,-0.182344188474,1.36334717855,0.00962283406833,3,0.00790649208826,1.62147466933,-0.00293415610965,112,9.0,1.24721912892,6.0,5.06054745091,0.0273803687361
5.0,0.000480526663873,-1.08926349601,1.24046711099,0.0108772938695,3,0.0108772938695,1.55152939381,0.000480526663873,113,7.0,2.16024689947,2.0,4.7186813889,0.0
3.33333333333,0.0151895794982,0.0453949397507,0.602504237618,0.0113010636013,3,0.0113010636013,1.58331392445,0.0151895794982,114,6.0,2.49443825785,0.0,4.87107145629,0.0
2.66666666667,-0.017399705099,-0.122520207049,1.19498330256,0.0112881926519,3,0.0112881926519,1.55439083429,-0.017399705099,115,5.0,2.05480466766,0.0,4.73220295118,0.0
5.33333333333,-0.0118938091882,0.160872911534,1.06480890051,0.00992895989465,3,0.00721812015284,1.60131600361,-0.000461845592381,116,7.0,1.24721912892,4.0,4.95955492382,0.0114319635959
7.0,-0.0196013190246,0.313406078101,1.0092923556,0.00956787968326,3,0.00956787968326,1.61564682518,-0.0196013190246,117,8.0,0.816496580928,6.0,5.03114114002,0.0
1.66666666667,0.00779608630846,-1.93754844583,0.254612397638,0.010666999684,3,0.010666999684,1.59418954751,0.00779608630846,118,5.0,2.35702260396,0.0,4.92433651365,0.0
5.33333333333,-0.0321280484677,0.317265804422,1.98284113995,0.00918083500747,3,0.00529325170361,1.57591848312,-0.0156881490046,119,7.0,1.6996731712,3.0,4.83518061101,0.016439899463
0.0,-0.00150252875061,0,0.0,0.0119830649889,3,0.0119830649889,1.46380689391,-0.00150252875061,120,0.0,0.0,0.0,4.32238310103,0.0
1.66666666667,-0.0093669059428,2.51937521956e-08,0.697246870567,0.00892384424582,3,0.00892384424582,1.49096753822,-0.0093669059428,121,5.0,2.35702260396,0.0,4.44139065603,0.0
