ExplainedVariance,AverageDiscountedReturn,LossBefore,AverageReturn,LossAfter,Iteration,Perplexity,StdReturn,NumTrajs,MeanKLBefore,MeanKL,MaxReturn,Entropy,dLoss,MinReturn
1.75193193286e-13,170.422544345,0.0259724436552,1295.66666667,0.0259724436552,0,5.52508105042,929.836664271,3,0.012730272472,0.012730272472,2138.0,1.70929791705,0.0,0.0
0.624839928128,109.753156812,0.0054805886871,685.333333333,0.0054805886871,1,5.42314343893,969.207694746,3,0.0108781224572,0.0108781224572,2056.0,1.69067561762,0.0,0.0
-0.944485507891,8.90994423253,-0.0163539065026,228.666666667,-0.0163539065026,2,5.45377087852,323.383501263,3,0.00993213509262,0.00993213509262,686.0,1.69630727374,0.0,0.0
0.296260939317,153.21154982,-0.00321203633321,1205.66666667,-0.0142325716408,3,5.3828868346,1175.10689821,3,0.00898353745779,0.0095238862995,2799.0,1.68322481662,0.0110205353076,0.0
-2.60324475192,33.7488162214,0.00337105254389,543.666666667,-0.00959003398319,4,5.27367904361,392.258701483,3,0.00853390433378,0.00990349727846,911.0,1.66272822973,0.0129610865271,0.0
0.0460309152921,196.617721704,-0.00277952608914,1659.66666667,-0.0218825720721,5,5.36424903415,28.8251433455,3,0.00759347719055,0.00999425432896,1692.0,1.67975639129,0.019103045983,1622.0
0.652119304578,144.559266307,-9.44261120214e-05,1683.66666667,-0.00492688218107,6,5.29682514675,300.129231425,3,0.00784074830155,0.00972761614446,1976.0,1.66710761215,0.00483245606905,1271.0
0.161133178785,115.625349765,0.00730720174155,971.0,-0.00513784483973,7,5.36220131783,972.496101106,3,0.00861892153201,0.00983100774824,2300.0,1.6793745844,0.0124450465813,0.0
0.416604552073,57.079035826,0.00945938648784,795.333333333,0.00945938648784,8,5.44261212476,608.005116938,3,0.0140473790246,0.0140473790246,1476.0,1.69425911562,0.0,0.0
0.63999185375,127.342650263,-0.00814177826144,1268.66666667,-0.00814177826144,9,5.30440426184,970.965613306,3,0.0105399189091,0.0105399189091,2358.0,1.66853746827,0.0,0.0
0.194478606301,160.781618074,-0.0120073208304,1270.33333333,-0.0175287714489,10,5.30478069671,1159.77363692,3,0.00861377170916,0.00954703961815,2804.0,1.66860843223,0.00552145061851,0.0
0.708611522701,224.109528558,-0.00740145661831,1491.66666667,-0.00740145661831,11,5.44729569692,1061.07628797,3,0.0127516344298,0.0127516344298,2379.0,1.69511928313,0.0,0.0
-2.7869793336,36.5947668566,0.0010225662383,377.666666667,0.0010225662383,12,5.39099451822,246.848581568,3,0.0102969689081,0.0102969689081,567.0,1.68472987963,0.0,29.0
-1.87863437547,4.67871774392,-0.00391731033147,88.6666666667,-0.00391731033147,13,5.30750445218,88.2131257555,3,0.0101061269169,0.0101061269169,209.0,1.66912175344,0.0,0.0
0.102118796963,217.333014465,0.00639357136685,1595.66666667,0.00639357136685,14,5.46120048256,1172.26968835,3,0.0141906042501,0.0141906042501,2783.0,1.69766863419,0.0,0.0
0.327534070324,189.236703574,0.000941839631311,1298.0,0.000941839631311,15,5.48923207836,930.70725795,3,0.0118889638192,0.0118889638192,2136.0,1.7027883693,0.0,0.0
0.526251941344,187.203479331,0.00555136162234,1170.66666667,0.00555136162234,16,5.37769530607,1487.73683455,3,0.0141011127161,0.0141011127161,3270.0,1.68225990062,0.0,0.0
-4.59368857573,20.3009451898,0.00670486112086,329.0,0.00670486112086,17,5.34193094902,374.5406075,3,0.0108791717203,0.0108791717203,853.0,1.67558718855,0.0,0.0
0.384997682573,55.8287422891,0.0194882904114,573.666666667,0.0194882904114,18,5.42508642888,633.658337662,3,0.0136914933679,0.0136914933679,1458.0,1.69103383089,0.0,6.0
0.420554281477,66.2478893596,-0.0195269020234,625.666666667,-0.0195269020234,19,5.2940024397,634.185216549,3,0.0123977484774,0.0123977484774,1495.0,1.66657456465,0.0,0.0
0.481397251213,213.57248367,0.007409369858,1623.0,0.007409369858,20,5.35619045334,1156.64716602,3,0.0117287781991,0.0117287781991,2611.0,1.67825298607,0.0,0.0
-0.814207111376,92.8662897864,-0.00401778883351,1204.66666667,-0.00401778883351,21,5.39370052119,314.996649012,3,0.0128152350781,0.0128152350781,1503.0,1.68523170245,0.0,769.0
0.542278639186,229.774608275,0.0107322431436,1493.0,-0.00400653869896,22,5.48166681487,1033.3256989,3,0.00950731252429,0.00997848768953,2319.0,1.70140921801,0.0147387818426,36.0
-0.390175435259,176.755073065,-0.0209689344435,1448.66666667,-0.0209689344435,23,5.42478031879,494.676549767,3,0.0127227496009,0.0127227496009,2080.0,1.69097740437,0.0,872.0
-0.0278377456659,101.294420276,0.003098261726,670.666666667,0.003098261726,24,5.36072131415,948.465895832,3,0.0177278247487,0.0177278247487,2012.0,1.67909853956,0.0,0.0
-1.59916134705,21.5130021406,0.00235645331393,397.666666667,0.00235645331393,25,5.30783454337,286.081961838,3,0.0115887457585,0.0115887457585,661.0,1.6691839448,0.0,0.0
0.182307119533,146.235743986,0.0342956075086,1347.33333333,0.0342956075086,26,5.32589906299,1061.04424455,3,0.0109085166626,0.0109085166626,2722.0,1.67258153546,0.0,139.0
0.0403768856899,112.860984475,-0.0017267150832,1160.66666667,-0.0017267150832,27,5.33893234396,508.784390047,3,0.0120906248208,0.0120906248208,1869.0,1.67502569739,0.0,697.0
0.356612947427,121.046287271,-0.00447609852208,852.666666667,-0.00447609852208,28,5.44175763871,745.017374891,3,0.0102790332037,0.0102790332037,1815.0,1.69410210404,0.0,0.0
0.55715508853,28.108030374,-0.0211895442322,457.666666667,-0.0211895442322,29,5.38549637607,647.238407046,3,0.0113303404855,0.0113303404855,1373.0,1.6837094839,0.0,0.0
0.517562199374,284.655083293,-0.0123087153703,1954.33333333,-0.0170962084013,30,5.39099985636,718.370996692,3,0.0095625722319,0.00989130757059,2649.0,1.68473086983,0.00478749303105,965.0
0.573033325717,178.1529072,0.0125873841473,1599.0,0.0125873841473,31,5.25357388906,1330.74941292,3,0.0105644853704,0.0105644853704,3258.0,1.65890858578,0.0,0.0
0.54928193011,101.299561999,0.00470610567569,921.333333333,0.00341750634995,32,5.46063271765,931.259481682,3,0.00903598138565,0.00981264012147,2197.0,1.6975646654,0.00128859932573,0.0
-10.4048822148,2.6261726882,0.00700710678384,77.0,0.00700710678384,33,5.46021245764,108.894444303,3,0.0131909896436,0.0131909896436,231.0,1.69748770066,0.0,0.0
0.0779710932482,367.518546294,0.0163365684195,2382.0,-0.00749616468342,34,5.23096037059,835.502643124,3,0.00578238256735,0.00979251302383,3359.0,1.65459488848,0.0238327331029,1318.0
-5.47056170187,39.6786068393,-0.0125160376992,440.666666667,-0.021440796147,35,5.43019673182,364.235577004,3,0.00955527607804,0.0098375290444,892.0,1.69197536383,0.00892475844787,0.0
0.555814449617,29.9144210569,0.0157136424743,379.666666667,0.0157136424743,36,5.39473860794,536.929749181,3,0.0116443507713,0.0116443507713,1139.0,1.68542414674,0.0,0.0
0.733175540338,112.897450592,-0.0277123539906,887.0,-0.0277123539906,37,5.29738736013,1254.40742982,3,0.00810476338719,0.00810476338719,2661.0,1.6672137481,0.0,0.0
-22.9441458735,1.06587099935,0.0155430969837,50.6666666667,0.0155430969837,38,5.42747224834,71.6534871602,3,0.0117837477984,0.0117837477984,152.0,1.6914735096,0.0,0.0
0.153199265306,24.3606456348,-0.0102447947433,532.666666667,-0.0102447947433,39,5.3622692018,625.749861278,3,0.0144482099513,0.0144482099513,1411.0,1.67938724404,0.0,0.0
0.608559073215,90.6012343412,0.000597005856058,642.333333333,-0.0242158073883,40,5.40504150043,908.396511564,3,0.00814274465773,0.00985300971449,1927.0,1.68733212922,0.0248128132444,0.0
0.618472862536,182.146574215,-7.43529043812e-05,1047.66666667,-0.0106926204499,41,5.30538283709,1081.78689625,3,0.00498878247383,0.00887175817404,2537.0,1.6687219348,0.0106182675455,0.0
0.544387286344,289.063394719,-0.00296024802772,2149.0,-0.0130525483868,42,5.26038311837,1519.5817407,3,0.00618643437686,0.00968114483366,3230.0,1.66020386029,0.0100923003591,0.0
-3.79038762063,52.8152380978,0.00846700336112,339.666666667,-0.00815369868746,43,5.25352926897,480.361206686,3,0.00914277691035,0.00969689593456,1019.0,1.65890009246,0.0166207020486,0.0
0.486885382099,167.365012585,-0.0120809201645,1082.33333333,-0.0196454422306,44,5.45444239893,1530.65047901,3,0.00901778034841,0.00980174948169,3247.0,1.69643039572,0.00756452206607,0.0
-7.2923650166,107.785490019,-0.0103924215692,839.666666667,-0.0297978130846,45,5.17938879087,367.525358158,3,0.00689121585548,0.00952542459308,1108.0,1.64468705527,0.0194053915155,320.0
0.544584004474,60.5644365578,-0.0132987734078,432.333333333,-0.0238388978171,46,5.2929625329,611.411663466,3,0.00843356340052,0.00987260758529,1297.0,1.66637811424,0.0105401244092,0.0
0.0456775544979,196.332070436,0.0021155605157,1406.0,-0.0089306558123,47,5.17946723174,1252.86897426,3,0.00762628886361,0.00946981910638,3142.0,1.64470219997,0.011046216328,231.0
0.640172551456,238.384057244,0.00576633690426,1369.0,-0.0101010984138,48,5.2175261366,1018.93113932,3,0.00901867393834,0.00979762688577,2443.0,1.65202336937,0.015867435318,0.0
0.2870519863,163.097143966,0.00844335047467,1156.33333333,-0.0191794276438,49,5.14644566814,1635.30228262,3,0.00621802918269,0.00888528682057,3469.0,1.63830631488,0.0276227781185,0.0
-275.54026477,1.20917682763,0.00844718950542,36.6666666667,-0.00978155172895,50,5.20054040863,51.854497287,3,0.00647992098242,0.00984658281258,110.0,1.64876254492,0.0182287412344,0.0
0.0365983299346,339.634134735,0.000828860358982,2130.33333333,-0.0179561789557,51,5.0825442563,1067.2851332,3,0.00460739558736,0.00800810241937,2894.0,1.62581197407,0.0187850393147,621.0
0,0.0,-0.0165734089704,0.0,-0.0493081323303,52,5.21810656537,0.0,3,0.00778923130401,0.00992101914492,0.0,1.65213460915,0.0327347233599,0.0
8.3044682242e-14,144.296319302,-0.000101058167858,1051.0,-0.00407422172099,53,5.16764937954,1486.33845405,3,0.00671169229417,0.00915589042519,3153.0,1.64241791966,0.00397316355313,0.0
0,0.0,0.0142196019798,0.0,0.0142196019798,54,5.28630703046,0.0,3,0.00684427105931,0.00684427105931,0.0,1.6651198982,0.0,0.0
1.40694123019e-11,4.00434199375,-0.00426101707118,67.6666666667,-0.0190182321291,55,5.13460254476,95.6951177206,3,0.00596604184116,0.00952676650516,203.0,1.63600243917,0.0147572150579,0.0
0.201499048966,103.331532963,-0.0271560155073,674.333333333,-0.0339239784596,56,5.35683309992,953.65134556,3,0.00806656185155,0.00940822071009,2023.0,1.6783729609,0.0067679629523,0.0
0.865454379287,65.7122302173,0.00688168062867,584.666666667,-0.00651702234718,57,5.33255334838,826.843529467,3,0.00910934162451,0.00974276459352,1754.0,1.6738301757,0.0133987029759,0.0
0.77917291814,117.643146124,-0.00130762843977,1052.0,-0.00130762843977,58,5.31339256358,788.970637392,3,0.0104398373905,0.0104398373905,1900.0,1.67023053211,0.0,0.0
0,0.0,0.00514408518467,0.0,-0.00447903011266,59,5.30698666794,0.0,3,0.00944428391797,0.00989354760488,0.0,1.66902419168,0.00962311529733,0.0
2.94764213038e-13,98.6717050046,-0.0131691635618,581.0,-0.0131691635618,60,5.0533530292,821.658079739,3,0.00642350635427,0.00642350635427,1743.0,1.62005198914,0.0,0.0
0.618258783699,130.765531435,-0.0285271060881,804.666666667,-0.0359175144284,61,5.17977485659,1137.97051319,3,0.00697565083636,0.00934705168161,2414.0,1.64476159135,0.00739040834031,0.0
-1.13109611904,59.5909045555,0.0302503726789,431.333333333,0.00541277307351,62,5.22118377095,609.997449904,3,0.00734523936648,0.00876547780014,1294.0,1.65272415223,0.0248375996053,0.0
0.548168652813,291.149060817,-0.0068301711587,1719.0,-0.0068301711587,63,5.35955507603,1215.77163426,3,0.0076958588657,0.0076958588657,2609.0,1.67888096343,0.0,0.0
0.415068090336,147.163106744,0.0106126931834,907.0,-0.0268929540989,64,5.33667354263,898.3900415,3,0.00573292908613,0.00999410039071,2131.0,1.67460252678,0.0375056472823,0.0
0.780227960617,82.6351952695,-0.0121472825659,553.666666667,-0.0397767846423,65,5.21465596808,783.002909034,3,0.00614134575388,0.00917534145041,1661.0,1.65147311659,0.0276295020764,0.0
0.475377335696,180.671399245,-0.00902688866527,1325.33333333,-0.0397450216265,66,5.26200120363,938.266960352,3,0.00531859567892,0.0085312033293,2044.0,1.66051141136,0.0307181329613,0.0
0.492629711797,78.710144915,-0.00305599973911,467.333333333,-0.0224574028704,67,5.34684221084,660.909138149,3,0.00604270529449,0.00860176994299,1402.0,1.67650614568,0.0194014031313,0.0
0,0.0,0.0114258928578,0.0,-0.00817331910563,68,5.27502735767,0.0,3,0.00665961218403,0.00990539352454,0.0,1.66298386564,0.0195992119635,0.0
3.07864844729e-13,38.9382976831,-0.00569192291175,489.0,-0.00569192291175,69,5.16232674722,691.550432,3,0.00894118869809,0.00894118869809,1467.0,1.64138739786,0.0,0.0
-0.38127629604,168.81351607,-0.00475037489727,1031.33333333,-0.00627498807719,70,5.18760428816,853.882245329,3,0.00579960055888,0.0066242119471,2091.0,1.6462719891,0.00152461317992,0.0
-0.123015637786,73.0566560553,0.0120876149912,440.333333333,-0.02208440635,71,5.0282005855,622.725371965,3,0.0056516143317,0.00989554694024,1321.0,1.61506218363,0.0341720213413,0.0
0,0.0,-0.00930122641679,0.0,-0.00952522060831,72,5.38050045457,0.0,3,0.00761774956045,0.00955755242163,0.0,1.68278139114,0.000223994191516,0.0
1,0.0,-0.0,0.0,-0.0,73,5.1701562466,0.0,3,0.00859185624298,0.00859185624298,0.0,1.64290290984,0.0,0.0
4.37982983215e-13,92.7274716288,0.00192332130403,488.0,-0.00423166669818,74,5.24762868439,690.136218438,3,0.00899263706379,0.00967688797311,1464.0,1.6577762954,0.00615498800221,0.0
0.803373046474,176.057765314,0.00128926028428,1042.33333333,-0.015892570074,75,5.2916677975,768.490439469,3,0.00821703660245,0.00973326199474,1830.0,1.66613346981,0.0171818303583,0.0
0.757505334557,70.412398898,0.00360574257969,529.0,-0.0161653336476,76,5.02526869377,748.118974495,3,0.00853522003173,0.00968242166491,1587.0,1.61447892391,0.0197710762273,0.0
0.732065695448,120.608179835,0.0074888168075,787.333333333,-0.00420176763465,77,5.28364578067,578.158763278,3,0.00881674980748,0.00968429367726,1372.0,1.6646163482,0.0116905844421,0.0
0,0.0,-0.0132130309632,0.0,-0.0132130309632,78,5.09578207681,0.0,3,0.0101331179244,0.0101331179244,0.0,1.62841315378,0.0,0.0
1.64757096854e-13,102.615970893,-0.00218476207326,745.333333333,-0.0223351385979,79,5.1393188808,1054.06050849,3,0.00731343350196,0.00944427241234,2236.0,1.63692055722,0.0201503765247,0.0
-3.89367699118,79.1723074421,-0.0045438104838,544.666666667,-0.00934690691755,80,5.13504060097,397.607288107,3,0.00964789851814,0.00990115087556,938.0,1.63608775006,0.00480309643375,0.0
0.611347814998,76.8748610304,0.00192608861394,530.0,-0.0122919509622,81,4.91750004044,433.152013347,3,0.00932410621839,0.00985576153092,1061.0,1.5928002795,0.0142180395762,0.0
0.761783309942,142.948780646,0.0201829084202,892.666666667,0.00407063696672,82,5.29629647649,639.539591338,3,0.00904768620536,0.00993997915868,1465.0,1.66700779828,0.0161122714535,0.0
0.689295690865,63.7144505926,-0.00823974769928,645.666666667,-0.0210669469528,83,5.145347358,913.110556772,3,0.00856362183006,0.00978244000131,1937.0,1.63809288071,0.0128271992535,0.0
0.456548697726,194.920248721,-0.00209240821993,1152.0,-0.0118253735669,84,5.32136572346,1028.98914798,3,0.00858932757624,0.00984762851188,2498.0,1.67172998534,0.00973296534697,0.0
0.643913871188,108.700684435,-0.000120576407887,836.0,-0.019066668751,85,5.32070090419,1182.28253814,3,0.00763355935167,0.00925378546487,2508.0,1.67160504358,0.0189460923431,0.0
0.806088536517,105.098264954,-0.011009698297,676.0,-0.011009698297,86,5.19717356529,956.008368164,3,0.00974919895116,0.00974919895116,2028.0,1.64811493268,0.0,0.0
0.359120856178,255.100195548,0.0058987853841,1655.66666667,-0.00952837611267,87,4.99545284054,460.753248014,3,0.00581123946157,0.00890478837779,2140.0,1.60852806676,0.0154271614968,1036.0
0.408835224196,107.079883119,-0.00855691669512,760.333333333,-0.0252468736982,88,5.10019116316,1075.27371192,3,0.00705679036784,0.009023910756,2281.0,1.629278022,0.0166899570031,0.0
-0.128994494191,145.052631009,0.0220819745644,812.666666667,-0.0107598132755,89,5.18284330514,579.425769381,3,0.00625513710254,0.00970662997016,1310.0,1.64535380629,0.0328417878399,0.0
0.39220993196,171.62751669,0.0222277595836,951.666666667,0.0024825934025,90,5.21155793751,718.242453648,3,0.00688395244722,0.00868245199966,1735.0,1.65087883938,0.0197451661811,0.0
0.744167156968,66.9508582337,-0.0133802647461,362.0,-0.0337637905607,91,5.13027528251,511.945309579,3,0.00564054436851,0.00979125171849,1086.0,1.63515931905,0.0203835258146,0.0
0.265106725671,156.68131509,0.00211537795432,979.333333333,-0.0129241828403,92,5.1955975477,821.820878024,3,0.00766889186964,0.00921972612044,2011.0,1.64781164156,0.0150395607946,0.0
0.451031849953,86.9825674112,0.000904889701585,479.0,-0.0287039750958,93,5.24416329958,677.408296377,3,0.00548694269629,0.009474519133,1437.0,1.65711570569,0.0296088647973,0.0
0.586834672483,160.011934865,4.51006049738e-05,849.666666667,-0.0201572372137,94,5.33396301716,752.786084415,3,0.00572102952355,0.00852186987112,1830.0,1.67409449232,0.0202023378187,0.0
0,0.0,0.039188175801,0.0,0.009488030169,95,5.27392498903,0.0,3,0.00753502075201,0.00874176105618,0.0,1.66277486504,0.029700145632,0.0
1.28008714739e-13,284.859019678,-0.00346882854721,1556.33333333,-0.0242423430702,96,5.27679219287,1218.43351161,3,0.00509041294351,0.00857128107484,2975.0,1.66331837386,0.020773514523,0.0
0.264705185405,186.649214786,-0.00632160457931,1130.33333333,-0.0285093011501,97,5.30608604186,359.128884324,3,0.00470437184147,0.00939335585798,1594.0,1.66885447154,0.0221876965708,719.0
0,0.0,-0.00727369780325,0.0,-0.00727369780325,98,5.28939769589,0.0,3,0.0100198918049,0.0100198918049,0.0,1.66570438228,0.0,0.0
4.14668299697e-13,297.754130875,0.00353479365237,1845.66666667,-0.0171981645584,99,5.24339197406,437.272099372,3,0.00463713946819,0.00991589527781,2436.0,1.6569686122,0.0207329582108,1391.0
-8.59279051622,100.511673517,-0.0185868033677,582.0,-0.0500465996512,100,5.37161914344,444.581451105,3,0.00533873718702,0.00981608792726,1079.0,1.68112937954,0.0314597962835,0.0
0.639540274535,128.658178611,0.00279071383392,731.333333333,-0.0124278816621,101,5.19125457646,594.83125525,3,0.00661381264232,0.00939338335558,1457.0,1.64697539753,0.015218595496,0.0
0.57535550312,126.373475756,-0.0365113746091,713.666666667,-0.0467455886223,102,5.33032044089,1009.27707901,3,0.00880131328675,0.00979163549855,2141.0,1.67341135661,0.0102342140131,0.0
-3.58315603434,19.3143104108,0.0290941193724,185.0,0.0290941193724,103,5.21248013881,261.629509039,3,0.0109723689081,0.0109723689081,555.0,1.65105577682,0.0,0.0
0.353123425711,155.099659501,0.00461758822018,1062.33333333,-0.00778128791312,104,5.24150058103,24.0046291832,3,0.00727120498194,0.00971046083803,1095.0,1.65660782776,0.0123988761333,1038.0
0.654489904202,221.514646032,0.00662518861625,1372.66666667,-0.0105024351259,105,5.28637306179,262.116174413,3,0.00719731186159,0.00960540903236,1656.0,1.66513238913,0.0171276237421,1024.0
-0.982010258933,66.5104093458,-0.0441765865068,433.0,-0.0441765865068,106,5.3045994708,612.354472508,3,0.0177699691944,0.0177699691944,1299.0,1.6685742689,0.0,0.0
0.639237405266,109.020426455,0.00994884023794,683.666666667,0.00994884023794,107,5.36543254724,543.985498173,3,0.0143252472915,0.0143252472915,1331.0,1.67997699674,0.0,0.0
0.612435978434,286.651111423,-0.0349199212533,1529.66666667,-0.0409918355104,108,5.38716575311,1104.61466383,3,0.00961923509073,0.00997023049598,2569.0,1.68401941232,0.00607191425714,0.0
0.529942936517,89.8229587957,0.0465146600451,569.333333333,0.0465146600451,109,5.31339573957,805.158921511,3,0.0158269511466,0.0158269511466,1708.0,1.67023112984,0.0,0.0
0.728263539507,122.985608413,0.0120215143767,962.666666667,0.0120215143767,110,5.26681056925,716.784641453,3,0.0110328129285,0.0110328129285,1719.0,1.66142497427,0.0,0.0
-0.0309645592421,63.5497166118,0.0179619742354,357.333333333,0.0179619742354,111,5.28489623345,505.345646288,3,0.0195576857376,0.0195576857376,1072.0,1.66485298497,0.0,0.0
0.893471425881,47.8528467353,-0.00630272221735,314.666666667,-0.00630272221735,112,5.27400691594,445.005867627,3,0.0173325811917,0.0173325811917,944.0,1.66279039926,0.0,0.0
0.677123329768,198.160075413,-0.0337223107678,1080.0,-0.0337223107678,113,5.25169634205,789.234228013,3,0.011769440177,0.011769440177,1864.0,1.65855113718,0.0,0.0
0.470221802025,59.7433590984,0.0506945796566,349.333333333,0.0506945796566,114,5.21605730774,494.031937789,3,0.0160721091826,0.0160721091826,1048.0,1.65174181148,0.0,0.0
0,0.0,-0.0394599025298,0.0,-0.0394599025298,115,5.28417104334,0.0,3,0.0201808273203,0.0201808273203,0.0,1.66471575619,0.0,0.0
1.03217434599e-12,68.468897174,-0.0512993701645,548.666666667,-0.0512993701645,116,5.15783226935,392.769086813,3,0.0121289347001,0.0121289347001,898.0,1.64051638839,0.0,0.0
0.757525099515,116.259591819,-0.0259682878423,761.333333333,-0.0259682878423,117,5.04537993386,572.066623937,3,0.0102579572077,0.0102579572077,1379.0,1.61847295996,0.0,0.0
0.796768876654,81.8084195008,-0.0142859094852,470.666666667,-0.0142859094852,118,5.24233674718,665.623183357,3,0.0185490675079,0.0185490675079,1412.0,1.65676734305,0.0,0.0
0.714413715514,140.654369745,-0.0301811482641,903.0,-0.0301811482641,119,5.30822519031,1277.03484682,3,0.0165441386103,0.0165441386103,2709.0,1.66925754027,0.0,0.0
0.590514741461,121.350782298,-0.0191648996823,765.666666667,-0.0191648996823,120,5.22038682141,1082.81618426,3,0.0156472744433,0.0156472744433,2297.0,1.65257150287,0.0,0.0
-0.641391767929,120.152428945,0.0229533101779,824.333333333,0.0229533101779,121,5.32009001137,585.807894185,3,0.0115185638875,0.0115185638875,1308.0,1.67149022264,0.0,0.0
0.305056311031,123.934987346,-0.0245364579407,984.666666667,-0.0245364579407,122,5.1742217925,756.723345895,3,0.0112374090056,0.0112374090056,1840.0,1.64368894958,0.0,0.0
0.465222001032,244.121006866,-0.0459038382584,1325.66666667,-0.0459038382584,123,5.03445824556,944.886001354,3,0.0111691521261,0.0111691521261,2134.0,1.61630592268,0.0,0.0
-2.5895148828,35.1074779578,0.0451557543345,299.666666667,0.0451557543345,124,5.29169719057,423.792664191,3,0.0173570144279,0.0173570144279,899.0,1.66613902439,0.0,0.0
0,0.0,0.016985513444,0.0,0.016985513444,125,5.2420518289,0.0,3,0.0185251020169,0.0185251020169,0.0,1.65671299209,0.0,0.0
1,0.0,-0.0,0.0,-0.0,126,5.18156826637,0.0,3,0.0213361800546,0.0213361800546,0.0,1.64510776458,0.0,0.0
4.47974990436e-13,83.4329949273,-0.0468785876635,474.333333333,-0.0468785876635,127,5.21478158312,670.808633086,3,0.0162643914873,0.0162643914873,1423.0,1.65149720514,0.0,0.0
0.7643525092,217.282360837,-0.0200195215254,1276.66666667,-0.0200195215254,128,5.2754966534,920.597390587,3,0.0108481790381,0.0108481790381,2136.0,1.66307282723,0.0,0.0
-0.0250039095832,56.8244952229,0.0410436621038,345.333333333,0.0410436621038,129,5.31306634862,488.37508354,3,0.0190668308165,0.0190668308165,1036.0,1.67016913537,0.0,0.0
0.553518832264,19.9658086835,0.00713473306743,212.666666667,0.00713473306743,130,5.17923016924,300.756084265,3,0.0147692189391,0.0147692189391,638.0,1.64465642925,0.0,0.0
0.588866536188,100.392353243,-0.0212200265151,601.333333333,-0.0212200265151,131,5.17696857788,471.664664307,3,0.0108334970761,0.0108334970761,1152.0,1.64421966834,0.0,0.0
0,0.0,0.043699629638,0.0,0.043699629638,132,5.15778407131,0.0,3,0.0197170020786,0.0197170020786,0.0,1.64050704371,0.0,0.0
1,0.0,-0.0,0.0,-0.0,133,5.21949209271,0.0,3,0.0193572686366,0.0193572686366,0.0,1.65240009691,0.0,0.0
5.51558798634e-13,66.0005056391,-0.0538675501693,421.666666667,-0.0538675501693,134,5.3267922009,596.326718801,3,0.0181678019562,0.0181678019562,1265.0,1.67274921852,0.0,0.0
0,0.0,-0.012489961228,0.0,-0.012489961228,135,5.32670862643,0.0,3,0.0236193528586,0.0236193528586,0.0,1.67273352894,0.0,0.0
3.79585252119e-13,70.6905049591,-0.0517917804985,499.0,-0.0517917804985,136,5.08763509704,705.692567624,3,0.015942225807,0.015942225807,1497.0,1.62681310512,0.0,0.0
0.462117418737,70.1942096228,0.040076498117,596.333333333,0.040076498117,137,5.15146048111,422.31294347,3,0.0130365923175,0.0130365923175,923.0,1.63928026304,0.0,0.0
0,0.0,0.0240548848725,0.0,0.0240548848725,138,5.27451865687,0.0,3,0.0221908201268,0.0221908201268,0.0,1.66288742532,0.0,0.0
1.85074178205e-13,212.968337993,-0.0553616954564,1300.0,-0.0553616954564,139,5.3942733106,967.100132699,3,0.0126291193875,0.0126291193875,2318.0,1.68533789281,0.0,0.0
-0.341396977205,52.5000129765,0.0403468239847,315.666666667,0.0403468239847,140,5.14344652421,446.420081189,3,0.0155497672556,0.0155497672556,947.0,1.63772338477,0.0,0.0
0.616337308618,63.3638836423,-0.0220352769434,438.0,-0.0220352769434,141,5.29318182867,619.425540319,3,0.0183230142604,0.0183230142604,1314.0,1.66641954495,0.0,0.0
