LossAfter,Perplexity,NumTrajs,AverageReturn,StdReturn,MeanKL,dLoss,Iteration,ExplainedVariance,MinReturn,LossBefore,MeanKLBefore,AverageDiscountedReturn,Entropy,MaxReturn
-0.0156226192119,4.68016852946,3,1.33333333333,1.88561808316,0.0127031780709,0.0,0,2.56450081171e-08,0.0,-0.0156226192119,0.0127031780709,0.783639590948,1.54333411985,4.0
0.00996770273846,4.7458477123,3,0.0,0.0,0.00976572008186,0.0185342959609,1,0,0.0,0.0285019986993,0.00890833962564,0.0,1.55727006991,0.0
-0.0,4.68774522154,3,0.0,0.0,0.0109233191071,0.0,2,1,0.0,-0.0,0.0109233191071,0.0,1.54495170386,0.0
-0.0,4.75112320898,3,0.0,0.0,0.0102228375832,0.0,3,1,0.0,-0.0,0.0102228375832,0.0,1.55838105514,0.0
-0.00998450912106,4.2596616643,3,5.66666666667,1.6996731712,0.00963186873299,0.0114791109304,4,1.38274877104e-08,4.0,0.00149460180933,0.00884569433632,1.29871493137,1.4491897356,8.0
-0.00353857035302,4.57454286029,3,1.33333333333,1.88561808316,0.00994602863186,0.0069491431087,5,-2.21951744276,0.0,0.00341057275568,0.00961318790178,0.663318087832,1.52050677249,4.0
-0.0108617107438,4.38394808366,3,0.0,0.0,0.00934924713662,0.0124427351256,6,0,0.0,0.00158102438181,0.00838413199746,0.0,1.47794970734,0.0
-0.00911751366029,4.56821017276,3,1.66666666667,2.35702260396,0.0114351342995,0.0,7,1.9668107254e-08,0.0,-0.00911751366029,0.0114351342995,0.844673499412,1.51912148109,5.0
-0.00697881659744,4.49039123111,3,3.66666666667,2.62466929134,0.0141753618228,0.0,8,0.369171522889,0.0,-0.00697881659744,0.0141753618228,1.54712767101,1.50193983184,6.0
-0.00933573775342,4.69049451019,3,0.0,0.0,0.0107371676736,0.0,9,0,0.0,-0.00933573775342,0.0107371676736,0.0,1.54553801617,0.0
-0.00237589002712,4.34295040778,3,5.0,2.16024689947,0.00960395166512,0.00753955836353,10,6.1607468016e-09,3.0,0.00516366833641,0.00853765164636,2.17517894393,1.4685539346,8.0
-0.0244660815981,4.51999807349,3,1.66666666667,2.35702260396,0.0116985195912,0.0,11,-1.77675469249,0.0,-0.0244660815981,0.0116985195912,0.829124383784,1.50851156763,5.0
-0.0162549302267,4.55689238121,3,2.0,2.82842712475,0.0123374002507,0.0,12,0.331589680189,0.0,-0.0162549302267,0.0123374002507,1.02140575604,1.51664089586,6.0
-0.0399251259875,4.53930566201,3,2.0,2.82842712475,0.00943331831809,0.0307572624934,13,0.0198777786479,0.0,-0.00916786349405,0.00736897682262,0.310592575604,1.51277406247,6.0
-0.00223621731804,4.68492082806,3,3.0,2.16024689947,0.00999922939721,0.00486668141077,14,0.168985916226,0.0,0.00263046409273,0.0101322877659,0.863365779031,1.54434901652,5.0
-0.0190753559869,4.59473409518,3,2.66666666667,3.09120616517,0.00983534305134,0.00910537266206,15,-0.10918602681,0.0,-0.00996998332483,0.00877158178753,0.929335820875,1.52491088584,7.0
0.00305359795173,4.49413191412,3,3.0,2.16024689947,0.0135790496253,0.0,16,-0.291815856178,0.0,0.00305359795173,0.0135790496253,1.93643483936,1.50277252672,5.0
-0.0105847311011,4.45476886492,3,4.33333333333,3.29983164554,0.00982050278759,0.0104900200026,17,-0.0164356287036,0.0,-9.47110984672e-05,0.00969085194159,1.30730206048,1.4939751774,8.0
-0.00485416775519,4.63135443262,3,3.0,2.16024689947,0.010930048405,0.0,18,-1.00229054629,0.0,-0.00485416775519,0.010930048405,1.36462799082,1.53284935936,5.0
-0.006996995619,4.5666286255,3,2.0,2.82842712475,0.013206619184,0.0,19,0.136181835786,0.0,-0.006996995619,0.013206619184,0.156462536266,1.51877521395,6.0
0.00519471818905,4.61725092413,3,4.0,5.65685424949,0.0111082266818,0.0,20,0.214572058903,0.0,0.00519471818905,0.0111082266818,1.27774638192,1.52979948992,12.0
-0.00571516366348,4.51696204331,3,3.33333333333,2.86744175568,0.0099102982982,0.0100023292673,21,-6.43399594139,0.0,0.0042871656038,0.00962468398306,1.55068410286,1.50783965356,7.0
-0.0204301612558,4.45434725106,3,2.66666666667,2.05480466766,0.00946754279056,0.0170820809891,22,-0.161315307346,0.0,-0.00334808026664,0.00572626410475,1.07526485249,1.49388052966,5.0
-0.00828257251425,4.44880838138,3,4.33333333333,3.68178700573,0.0124445022526,0.0,23,0.35132862354,0.0,-0.00828257251425,0.0124445022526,1.07906309552,1.49263628085,9.0
0.00156006077534,4.72592584479,3,2.33333333333,2.62466929134,0.0183988652269,0.0,24,-1.44356259477,0.0,0.00156006077534,0.0183988652269,0.527317161512,1.55306348774,6.0
-0.0274597985008,4.70015041544,3,1.66666666667,2.35702260396,0.00982135975653,0.0129160897358,25,0.125638853474,0.0,-0.0145437087651,0.00914030289682,0.529701155264,1.54759451149,5.0
-0.00249496273211,4.47989811781,3,2.33333333333,1.6996731712,0.010554559566,0.0,26,0.383630864158,0.0,-0.00249496273211,0.010554559566,0.820795333431,1.49960030461,4.0
-0.0215444206637,4.54395372026,3,1.66666666667,2.35702260396,0.009505697607,0.0134613223635,27,0.188477514882,0.0,-0.00808309830026,0.00825198024031,0.588313527061,1.51379749657,5.0
-0.0281369457929,4.68393496068,3,0.0,0.0,0.0122088777984,0.0,28,0,0.0,-0.0281369457929,0.0122088777984,0.0,1.54413856022,0.0
0.00860750038607,4.43135904496,3,5.0,0.816496580928,0.00944382266872,0.00543656310576,29,1.05753334978e-08,4.0,0.0140440634918,0.00798180425387,1.61495185108,1.48870631917,6.0
-0.0219298596237,4.54259946094,3,0.0,0.0,0.0126473599705,0.0,30,0,0.0,-0.0219298596237,0.0126473599705,0.0,1.51349941669,0.0
-0.00743065350315,4.52701483392,3,2.66666666667,3.77123616633,0.0177845361865,0.0,31,6.76457379001e-09,0.0,-0.00743065350315,0.0177845361865,1.01527825809,1.51006274521,8.0
0.00267546368333,4.42915583574,3,2.0,1.63299316186,0.0152898072115,0.0,32,-0.00837692653015,0.0,0.00267546368333,0.0152898072115,0.496062854145,1.48820900963,4.0
-0.0139607740084,4.3852612895,3,1.33333333333,1.88561808316,0.00943536292985,0.0197347004833,33,0.250227752908,0.0,0.00577392647494,0.00815864588673,0.409121095741,1.47824921116,4.0
-0.00446525876155,4.44802917255,3,2.0,2.82842712475,0.0108756654108,0.0,34,0.290444697455,0.0,-0.00446525876155,0.0108756654108,0.284535996318,1.4924611155,6.0
0.0101007363703,4.40831458793,3,1.33333333333,1.88561808316,0.0114297989967,0.0,35,0.239127903487,0.0,0.0101007363703,0.0114297989967,0.23373672236,1.4834924368,4.0
-0.0256040938486,4.49621730718,3,2.66666666667,2.05480466766,0.00983054994353,0.0287655236278,36,-0.186223631104,0.0,0.00316142977911,0.00792623059237,1.30111988506,1.50323644487,5.0
0.000319330010206,4.45236276952,3,3.0,2.94392028878,0.0234673166724,0.0,37,0.0588415835197,0.0,0.000319330010206,0.0234673166724,0.356691171028,1.49343491471,7.0
-0.0147315891578,4.50139385163,3,3.33333333333,0.471404520791,0.00951662736437,0.0190799219505,38,-0.352394323375,3.0,0.00434833279266,0.00820951109845,1.83750432934,1.50438709362,4.0
-0.0139800574989,4.5290748,3,3.33333333333,2.86744175568,0.00878312514365,0.0164339360472,39,0.24161405934,0.0,0.00245387854827,0.00521587863111,1.5515254708,1.51051768022,7.0
-0.00512163705394,4.35589832222,3,2.33333333333,1.6996731712,0.0109598414335,0.0,40,0.347214385912,0.0,-0.00512163705394,0.0109598414335,0.82874444912,1.47153086279,4.0
-0.0170413071221,4.3959179953,3,5.33333333333,2.05480466766,0.0095595241323,0.0179496588845,41,-0.144053560499,3.0,0.000908351762385,0.00781008682236,1.83053089593,1.48067638198,8.0
0.0120294074949,4.91207640201,3,0.0,0.0,0.0124735602033,0.0,42,0,0.0,0.0120294074949,0.0124735602033,0.0,1.59169674488,0.0
-0.0209408093539,4.60720929166,3,5.66666666667,0.942809041582,0.0096589779735,0.0112419175879,43,7.7489968886e-09,5.0,-0.00969889176594,0.00869039198845,2.33663381319,1.52762231398,7.0
-0.0112919037856,4.76483447736,3,1.33333333333,1.88561808316,0.0112394591146,0.0,44,-15.8617996295,0.0,-0.0112919037856,0.0112394591146,0.340846953714,1.56126279933,4.0
-0.0141186252239,4.63913026224,3,4.66666666667,0.471404520791,0.00876292310096,0.0185756667856,45,0.212674714667,4.0,0.00445704156168,0.00625420297572,1.97008429789,1.53452690519,5.0
-0.0196023906719,4.30234200741,3,1.33333333333,1.88561808316,0.00958327460389,0.0146719168609,46,-3.98582135977,0.0,-0.00493047381095,0.00889568619459,0.781031364261,1.45915952732,4.0
-0.0281728174596,4.43686844349,3,6.0,4.89897948557,0.0097514694311,0.0206540458904,47,0.299401492063,0.0,-0.00751877156921,0.00742052422581,2.54719802529,1.48994882208,12.0
-0.0261095586732,4.45041826115,3,5.33333333333,1.24721912892,0.00951343260286,0.0128391188311,48,0.0813051642544,4.0,-0.0132704398421,0.00808627131328,2.1088516222,1.49299808303,7.0
-0.0209251028047,4.30061476451,3,4.33333333333,2.05480466766,0.00976541557279,0.0155974967513,49,0.0783013348307,2.0,-0.00532760605347,0.00831408464388,2.06538612596,1.45875798097,7.0
-0.0249980525689,4.57892493871,3,4.66666666667,2.62466929134,0.00964298270916,0.013514745324,50,-0.524129715976,1.0,-0.0114833072449,0.00831758792957,1.2402154963,1.52146424103,7.0
-0.0504193170383,4.54429051736,3,5.66666666667,1.24721912892,0.00973949176268,0.0299015273101,51,0.286071685787,4.0,-0.0205177897282,0.0060100158308,2.78669852401,1.51387161365,7.0
-0.0155538751526,4.14140846218,3,3.33333333333,2.86744175568,0.00981165683184,0.0146108633222,52,0.416049362032,0.0,-0.000943011830392,0.008904822352,1.61269354203,1.42103593823,7.0
-0.012212815073,4.17136322295,3,4.0,2.44948974278,0.00973464043903,0.0197627004749,53,0.223893256827,1.0,0.00754988540193,0.0078809700722,1.53330520437,1.42824289437,7.0
-0.0281870806708,4.08587366527,3,2.33333333333,2.62466929134,0.0096228164486,0.024256066119,54,0.194037979333,0.0,-0.00393101455186,0.00741116357696,0.860675712873,1.40753557699,6.0
-0.0335008370539,4.03392587628,3,6.0,0.816496580928,0.00961468714094,0.0157459080374,55,0.587345935978,5.0,-0.0177549290165,0.00825101318713,2.67602130769,1.39474006462,7.0
-0.00995565658353,4.30147288019,3,4.66666666667,2.62466929134,0.00943481090852,0.0198532108993,56,-0.438815566201,1.0,0.0098975543158,0.00724839223424,1.88545687098,1.45895749433,7.0
-0.0374695352956,4.13113003192,3,3.0,2.16024689947,0.00918272566695,0.0153221525853,57,0.0994488905477,1.0,-0.0221473827102,0.00712018002288,1.29524969531,1.41855098502,6.0
0.00128580995377,4.14772988858,3,4.0,2.94392028878,0.0104844190762,0.0,58,0.421130452424,1.0,0.00128580995377,0.0104844190762,1.95777264241,1.42256116978,8.0
-0.00935489327255,4.28057279697,3,5.66666666667,2.05480466766,0.00992121890781,0.00872851047475,59,0.670198912253,3.0,-0.000626382797797,0.00962895466435,2.34130130942,1.45408683171,8.0
-0.0154811701239,4.57157425764,3,8.66666666667,0.471404520791,0.00910952207145,0.0153906049604,60,0.197494568821,8.0,-9.05651634379e-05,0.00724584637196,2.71500804173,1.5198576221,9.0
-0.0391987689845,4.23581342337,3,5.66666666667,3.85861230093,0.00987562451984,0.0230044706129,61,0.17395133554,2.0,-0.0161942983716,0.0067915360511,2.15715264339,1.44357538129,11.0
0.011358379627,4.07189099163,3,4.0,1.41421356237,0.00921380113934,8.9330076551e-05,62,0.292788148862,3.0,0.0114477097036,0.00731426357343,2.37240326468,1.40410750866,6.0
-0.0236710628273,4.1703640191,3,4.33333333333,2.05480466766,0.00943969413984,0.00932503552465,63,0.502121351332,2.0,-0.0143460273027,0.00676384587723,2.82647883826,1.42800332675,7.0
0.0094227572516,4.22312315647,3,3.0,0.816496580928,0.00978228206439,0.0055161247597,64,-0.00426457541086,2.0,0.0149388820113,0.00903751382707,1.84716172067,1.44057493879,4.0
-0.014461349872,4.14213402017,3,2.0,0.816496580928,0.00987543836805,0.00922554015978,65,-10.4801390417,1.0,-0.00523580971219,0.00953431941887,0.970117917039,1.42121111884,3.0
-0.0402999636436,4.21030591344,3,6.33333333333,2.86744175568,0.0094484307002,0.0200438791842,66,0.321658648975,3.0,-0.0202560844594,0.00634357410245,3.77528098522,1.43753530858,10.0
0.0376181736719,4.11587553484,3,4.33333333333,1.6996731712,0.0109288207317,0.0,67,-0.529705338714,2.0,0.0376181736719,0.0109288207317,2.35570034195,1.41485157817,6.0
-0.0377491482005,4.03328683239,3,3.66666666667,1.24721912892,0.00995406292096,0.00621316945098,68,0.520117046009,2.0,-0.0315359787495,0.00979934560058,2.31287505556,1.39458163471,5.0
-0.0267220729471,4.01164509832,3,4.0,3.55902608401,0.00999968623738,0.00403625156018,69,-0.0351117847754,1.0,-0.0226858213869,0.00995568039443,1.41585696886,1.38920140615,9.0
-0.0232411835683,4.16641041489,3,3.66666666667,3.85861230093,0.00978428880448,0.0187261929535,70,0.319707783627,0.0,-0.00451499061483,0.00875185592389,1.61935918383,1.42705485332,9.0
-0.0137278461692,4.14312874769,3,3.0,1.41421356237,0.00951321452198,0.00762851304759,71,0.205230156689,2.0,-0.00609933312158,0.0069211113426,1.85194994809,1.42145123857,5.0
-0.0222641493706,3.96083168533,3,2.33333333333,1.24721912892,0.00936278030045,0.0317837898442,72,0.352788161143,1.0,0.0095196404736,0.0074358971549,1.43629732525,1.37645402476,4.0
0.00321209464213,3.93485396921,3,2.0,1.63299316186,0.00998948255021,0.00303527548998,73,0.368437064325,0.0,0.00624737013211,0.0099568084983,1.41045848218,1.36987377043,4.0
-0.0339809686815,4.1399708498,3,3.0,0.816496580928,0.00918962578205,0.0230085167042,74,-0.0613840740097,2.0,-0.0109724519773,0.00711847415478,1.86795214683,1.4206887467,4.0
-0.0151388992823,4.09237556876,3,5.66666666667,1.6996731712,0.00891927168458,0.00867804959826,75,0.554545606735,4.0,-0.00646084968406,0.00655507508881,3.170854006,1.4091256251,8.0
-0.0108830273381,4.07549567503,3,4.33333333333,2.86744175568,0.0107333995067,0.0,76,0.471201531853,1.0,-0.0108830273381,0.0107333995067,2.43005143554,1.40499237734,8.0
-0.0194692572312,4.05014439898,3,4.0,0.0,0.0096690721118,0.0183795543604,77,-1.71550668267,4.0,-0.00108970287076,0.00603275803653,2.85751381955,1.39875253455,4.0
-0.0303462584305,4.1191398985,3,4.0,0.0,0.00974128684128,0.011420297366,78,0.677877428565,4.0,-0.0189259610645,0.00918923539104,2.61127677663,1.41564437907,4.0
-0.0023583663668,4.1046574462,3,3.33333333333,1.6996731712,0.00991449476988,0.0231362699228,79,0.214180402621,1.0,0.020777903556,0.00900645734834,2.31908897938,1.41212229148,5.0
-0.0267454114802,4.32721865401,3,5.0,1.41421356237,0.00996970653644,0.00732839055277,80,0.487495494468,4.0,-0.0194170209274,0.00995334020385,2.39709552524,1.46492499244,7.0
-0.0226604685838,4.0563147816,3,5.0,2.44948974278,0.00979097863742,0.0118747690531,81,0.364855593192,2.0,-0.0107856995306,0.00868437238533,2.85363305905,1.40027487215,8.0
-0.00901437318556,4.1859571935,3,2.66666666667,1.6996731712,0.00995962651608,0.0151353490477,82,-0.458525478154,1.0,0.0061209758621,0.00935219973195,1.47775128601,1.43173539786,5.0
-0.00750066492654,4.11089049035,3,3.33333333333,0.942809041582,0.00956615790678,0.0136136813787,83,0.256984146876,2.0,0.00611301645216,0.00830051728065,1.93850763819,1.41363966936,4.0
-0.0238758975609,4.20607822559,3,3.66666666667,1.24721912892,0.00927015822706,0.0141754859613,84,0.577406954676,2.0,-0.00970041159966,0.00752494173142,2.58844230991,1.43653067568,5.0
0.0027693848695,3.94847604761,3,4.33333333333,1.6996731712,0.0123504061753,0.0,85,-0.39751628753,2.0,0.0027693848695,0.0123504061753,2.55812876059,1.37332969374,6.0
-0.0180372478097,3.89676310999,3,3.0,0.816496580928,0.00983308677473,0.000618469033096,86,0.237051746079,2.0,-0.0174187787766,0.00950669977259,1.61949375974,1.36014623672,4.0
-0.0211114260835,4.05538015775,3,3.33333333333,2.05480466766,0.00989903393339,0.00517572227065,87,0.146899509253,1.0,-0.0159357038128,0.00961007974491,1.81870294067,1.40004443354,6.0
-0.0100449569458,4.04481412409,3,5.0,2.16024689947,0.0113955989874,0.0,88,0.358085948284,3.0,-0.0100449569458,0.0113955989874,2.40152596224,1.39743559744,8.0
-0.0129124343649,3.94352220558,3,4.66666666667,2.49443825785,0.00968358620117,0.0181387905711,89,0.618833278388,2.0,0.00522635620616,0.00752266109771,2.99774489231,1.37207428477,8.0
-0.00764526972954,4.10821969645,3,3.33333333333,1.24721912892,0.0124528901824,0.0,90,-2.12906885754,2.0,-0.00764526972954,0.0124528901824,1.9838994762,1.41298977079,5.0
-0.0291219822069,4.04397008972,3,5.33333333333,1.24721912892,0.00996625003698,0.0127535470337,91,0.648993873619,4.0,-0.0163684351732,0.00922359807735,3.64741716491,1.39722690492,7.0
-0.00380336492652,3.98771693521,3,2.33333333333,0.471404520791,0.0109767187587,0.0,92,-3.24869879486,2.0,-0.00380336492652,0.0109767187587,1.0955230146,1.38321887044,3.0
-0.0273663079841,4.04405414522,3,4.0,2.16024689947,0.0102573747806,0.0,93,-0.071834220553,1.0,-0.0273663079841,0.0102573747806,2.39710437132,1.39724769009,6.0
0.00718431773195,4.14279951632,3,3.66666666667,0.471404520791,0.0098047970166,0.00795803393372,94,0.43767460281,3.0,0.0151423516657,0.00920004812672,2.59146064981,1.42137177098,4.0
-0.00258553121395,4.18454096211,3,2.33333333333,2.05480466766,0.0112291305004,0.0,95,0.257196050476,0.0,-0.00258553121395,0.0112291305004,1.89064818856,1.43139701145,5.0
-0.0215811673633,4.27984987803,3,3.66666666667,2.35702260396,0.00975946090809,0.00955126536804,96,0.199318371345,2.0,-0.0120299019953,0.00934968840919,2.64205895674,1.45391793375,7.0
-0.0442577634648,4.13174647992,3,4.33333333333,0.471404520791,0.00997874720984,0.0186461450703,97,0.360220287729,4.0,-0.0256116183946,0.00862885641062,3.07288012903,1.41870019408,5.0
0.010266650517,4.17149444596,3,2.66666666667,2.05480466766,0.0158742089547,0.0,98,0.370014522353,0.0,0.010266650517,0.0158742089547,1.8409851881,1.42827435193,5.0
0.00142675824839,2.8606955737,3,1.33333333333,1.88561808316,0.00916448912625,0.0136040719941,99,-7.00389971353,0.0,0.0150308302424,0.00693039788309,1.07213133431,1.05106480285,4.0
-0.0464504169955,3.74510248833,3,3.0,1.41421356237,0.00992953201368,0.0181776309179,100,-0.128404387635,1.0,-0.0282727860776,0.00961468856189,1.85330442325,1.32044898331,4.0
0.00869105433307,3.99931902103,3,3.0,0.816496580928,0.0125081800297,0.0,101,0.551173976953,2.0,0.00869105433307,0.0125081800297,1.87727542624,1.38612410188,4.0
0.00782962910767,3.56375092706,3,2.33333333333,0.471404520791,0.00984912999185,0.0118395932206,102,-0.168147189176,2.0,0.0196692223283,0.00806373263611,1.40437828951,1.27081362138,3.0
-0.00406377457215,4.08001600761,3,2.66666666667,0.942809041582,0.0152039985426,0.0,103,-1.07110816449,2.0,-0.00406377457215,0.0152039985426,1.65307219908,1.40610091184,4.0
-0.0311529161957,3.95577145906,3,3.66666666667,0.471404520791,0.0171157119099,0.0,104,0.148746008053,3.0,-0.0311529161957,0.0171157119099,1.67816883487,1.37517564138,4.0
0.00322835017006,4.30048157118,3,3.33333333333,0.942809041582,0.013670438154,0.0,105,0.320611726296,2.0,0.00322835017006,0.013670438154,2.36053082124,1.45872700973,4.0
0.00100489212921,4.08800538921,3,4.0,0.816496580928,0.0125176115772,0.0,106,0.558826154555,3.0,0.00100489212921,0.0125176115772,2.71201268662,1.4080571712,5.0
0.0132751979795,4.26504536786,3,4.0,1.63299316186,0.0109664913427,0.0,107,0.418549885359,2.0,0.0132751979795,0.0109664913427,2.26066196483,1.45045281814,6.0
-0.0245841531581,4.09788090834,3,3.0,0.816496580928,0.00977827205307,0.0100001522844,108,0.435960766725,2.0,-0.0145840008737,0.00929255620326,2.21990375048,1.41046998847,4.0
-0.0204086516907,4.04643969494,3,3.0,0.816496580928,0.0131807435314,0.0,109,-2.01740908421,2.0,-0.0204086516907,0.0131807435314,1.82718007647,1.39783740683,4.0
-0.0237799310276,4.03171756369,3,2.33333333333,0.471404520791,0.0154872648963,0.0,110,-1.20864197396,2.0,-0.0237799310276,0.0154872648963,0.654792660415,1.39419247963,3.0
-0.0669378035484,3.94157479024,3,4.33333333333,0.471404520791,0.0112228330138,0.0,111,0.0618476270946,4.0,-0.0669378035484,0.0112228330138,3.08910952481,1.37158033641,5.0
-0.0124232635177,3.7039037749,3,3.0,1.41421356237,0.00956898260826,0.0239378126874,112,-0.725365175182,2.0,0.0115145491697,0.00801024725384,1.6327895033,1.30938733775,5.0
-0.0215573376663,4.09717319862,3,3.66666666667,0.471404520791,0.00992641466756,0.0169203340156,113,0.362352488451,3.0,-0.00463700365076,0.00923040835143,2.80683083657,1.41029727217,4.0
-0.0252475336889,4.06292777968,3,3.33333333333,0.942809041582,0.00960592054105,0.0206959445842,114,0.624256947732,2.0,-0.00455158910464,0.00815560077281,2.4589966472,1.40190384173,4.0
