dLoss,Entropy,Perplexity,ExplainedVariance,Iteration,MinReturn,MaxReturn,NumTrajs,MeanKLBefore,MeanKL,AverageDiscountedReturn,AverageReturn,LossAfter,StdReturn,LossBefore
0.0278616687197,1.64148998739,5.16285637506,6.66133814775e-15,0,0.0,6000.0,3,1.85824722522e-17,0.00866032413036,692.771333391,3666.66666667,-0.0278616687197,2624.66929134,-5.16522010348e-15
0.0278067745348,1.62735159781,5.09037548916,0.0469780296005,1,6000.0,7000.0,3,-2.04272832838e-18,0.00689284132449,2286.08730726,6333.33333333,-0.0278067745348,471.404520791,5.13108074548e-16
0.0289438703774,1.66708374768,5.29669874229,-0.0563693721841,2,4000.0,12000.0,3,-2.71522292145e-19,0.00766411855999,1577.14100955,8666.66666667,-0.0289438703774,3399.3463424,9.09920287266e-17
0.0383219447381,1.64332333038,5.17233034343,0.0172811993902,3,7000.0,11000.0,3,3.03100587313e-18,0.00954618186365,1617.03339917,8333.33333333,-0.0383219447381,1885.61808316,-9.54329208251e-17
0.0329334311188,1.69056210498,5.42252787857,-0.0703522827009,4,5000.0,13000.0,3,9.25448615028e-19,0.00714428360091,2439.28988871,8000.0,-0.0329334311188,3559.02608401,-1.87812728332e-17
0.0321358702066,1.64852961751,5.19932920126,-0.059983918205,5,6000.0,13000.0,3,1.75372478263e-18,0.00673841849262,2957.64357172,10333.3333333,-0.0321358702066,3091.20616517,-6.80936788437e-17
0.0319620927973,1.6999434515,5.47363785695,0.290458065947,6,6000.0,10000.0,3,-1.41784839131e-18,0.00846732559207,3955.95239639,7666.66666667,-0.0319620927973,1699.6731712,-1.21939495538e-16
0.0272958857658,1.69220753239,5.43145759916,0.54134985551,7,7000.0,12000.0,3,5.3941970967e-18,0.00683451107234,3808.5213899,9666.66666667,-0.0272958857658,2054.80466766,-5.3410979343e-16
0.026233378107,1.68055815062,5.36855159545,0.435305787892,8,11000.0,14000.0,3,-7.80883089759e-19,0.00952726993813,4395.18796611,12000.0,-0.026233378107,1414.21356237,-2.35459799806e-16
0.0116050510014,1.65474959453,5.23176969439,-0.845520589496,9,0.0,10000.0,3,-2.34793369824e-18,0.00797366229842,2534.66560827,5666.66666667,-0.0116050510014,4189.93502999,1.06535151071e-16
0.0228750518333,1.68274909233,5.38032667362,0.791201091491,10,9000.0,10000.0,3,-7.01781931334e-19,0.00860596646995,4385.06218258,9666.66666667,-0.0228750518333,471.404520791,-1.05077983352e-16
0.0267091671227,1.66551725054,5.28840797431,0.408075222414,11,10000.0,14000.0,3,1.48556230927e-19,0.00767910293574,4454.72814761,11666.6666667,-0.0267091671227,1699.6731712,1.23142237148e-16
0.0313540518223,1.6475417485,5.1941954812,0.108466161759,12,1000.0,15000.0,3,-3.5440837393e-18,0.00972374875678,3347.36622969,10000.0,-0.0313540518223,6377.04215657,-1.50065145495e-16
0.0384390650716,1.64552513048,5.18373132764,0.57423631309,13,13000.0,14000.0,3,-6.86748840746e-19,0.00668021418968,6396.07464605,13333.3333333,-0.0384390650716,471.404520791,-2.28520905902e-17
0.037818047936,1.64425660907,5.1771598224,0.639869463019,14,10000.0,12000.0,3,3.24320203973e-18,0.00896933094246,4956.1338399,10666.6666667,-0.037818047936,942.809041582,2.44064028247e-16
0.0287619537765,1.64879063361,5.20068648703,0.258481746644,15,7000.0,13000.0,3,2.14643301056e-18,0.00898095549947,3812.09730513,10333.3333333,-0.0287619537765,2494.43825785,-7.48244059305e-17
0.0350627063023,1.63121316234,5.11007030448,0.593535099672,16,12000.0,14000.0,3,-1.22511723612e-18,0.00984891751711,4947.2836382,13333.3333333,-0.0350627063023,942.809041582,-9.5294142947e-17
0.0210584883849,1.63452978318,5.12704660656,0.671426878111,17,7000.0,15000.0,3,-2.19546752832e-18,0.00678525576882,5316.80531602,11333.3333333,-0.0210584883849,3299.83164554,-5.95819689882e-17
0.0194746206626,1.62428175153,5.0747727801,0.381964212149,18,11000.0,13000.0,3,1.05580745656e-18,0.00653369277657,5580.32486151,11666.6666667,-0.0194746206626,942.809041582,1.2442593252e-16
0.0255996307878,1.58891993581,4.89845542391,0.319270602195,19,8000.0,15000.0,3,8.16617669191e-18,0.00814474873102,4805.67015008,12666.6666667,-0.0255996307878,3299.83164554,1.03509515078e-16
0.023431114975,1.59677907174,4.93710472706,0.553469540224,20,12000.0,15000.0,3,9.84278722174e-19,0.00908670941189,5515.06844983,13333.3333333,-0.023431114975,1247.21912892,9.82908819663e-17
0.02928384322,1.60642026717,4.98493451624,0.478851714922,21,7000.0,13000.0,3,-1.32959919722e-18,0.00907498657969,3636.21110301,10000.0,-0.02928384322,2449.48974278,-2.04836148043e-16
0.0269157288523,1.60523482227,4.97902865227,0.489511899003,22,8000.0,15000.0,3,-7.68960955333e-19,0.0085966558695,4929.27190049,12000.0,-0.0269157288523,2943.92028878,-4.27435864481e-17
0.0270808057806,1.60932754439,4.99944819023,0.326734079341,23,12000.0,13000.0,3,-2.30194442311e-18,0.0096417348994,5430.0509072,12333.3333333,-0.0270808057806,471.404520791,1.06465762132e-16
0.0268851838228,1.63579231929,5.13352377606,0.429927949621,24,7000.0,15000.0,3,-3.29060327025e-18,0.00997436334839,4888.813118,12000.0,-0.0268851838228,3559.02608401,-3.9015087457e-16
0.0196248395879,1.59897300075,4.94794827499,0.514514000299,25,12000.0,15000.0,3,3.15514196393e-18,0.0065485239552,5108.61447687,13333.3333333,-0.0196248395879,1247.21912892,3.89503244473e-17
0.021556344537,1.61068781713,5.00625343077,0.528957386775,26,12000.0,15000.0,3,3.7657300576e-19,0.00697138568513,5490.88631051,13333.3333333,-0.021556344537,1247.21912892,3.13493444167e-17
0.0291352803738,1.59370499994,4.92195101638,0.71823881878,27,11000.0,12000.0,3,3.50861755263e-19,0.00888547324503,6130.57246594,11666.6666667,-0.0291352803738,471.404520791,-6.99440505514e-17
0.0262854493405,1.5874127218,4.89107796435,0.193408889505,28,13000.0,14000.0,3,-3.55446127234e-18,0.00780411137927,3833.01553617,13333.3333333,-0.0262854493405,471.404520791,-3.81315349666e-16
0.0251851192794,1.58763219956,4.892151565,0.223990851261,29,12000.0,15000.0,3,-7.42538179422e-19,0.00914535381284,4789.02738717,14000.0,-0.0251851192794,1414.21356237,-2.86622577524e-16
0.0322801054005,1.55082381931,4.71535318195,0.425410143841,30,12000.0,14000.0,3,2.52504952834e-18,0.00790460499736,5868.58567333,13000.0,-0.0322801054005,816.496580928,-1.14723045878e-17
0.0244683633867,1.54965391737,4.70983990673,-0.218414992138,31,6000.0,13000.0,3,1.66186027308e-18,0.00665520375027,3413.7242029,10000.0,-0.0244683633867,2943.92028878,3.90601902674e-18
0.0252071373134,1.57320649971,4.82208544635,0.464104861565,32,12000.0,14000.0,3,-1.2469059502e-18,0.00914424903949,6188.93272367,13333.3333333,-0.0252071373134,942.809041582,2.45821881369e-16
0.0325078891552,1.52304664874,4.58617640068,-0.314549263164,33,10000.0,14000.0,3,4.62827280106e-18,0.0089559609081,4326.54612976,11666.6666667,-0.0325078891552,1699.6731712,5.07001847912e-17
0.0268505273997,1.53026704065,4.6194102279,0.449267019465,34,10000.0,13000.0,3,2.81063231409e-18,0.00820721910916,4405.79075966,11666.6666667,-0.0268505273997,1247.21912892,-1.0879029159e-16
0.0314673133647,1.49368834358,4.45349126978,0.352525549316,35,11000.0,15000.0,3,2.04755982496e-18,0.0093974578804,6218.23889976,13333.3333333,-0.0314673133647,1699.6731712,1.40628249786e-17
0.0362999681665,1.52299554528,4.5859420372,0.697256915743,36,10000.0,12000.0,3,2.05547520583e-18,0.00843481374449,4906.59417421,10666.6666667,-0.0362999681665,942.809041582,-7.88258347484e-17
0.0245962824381,1.4980927629,4.4731495727,0.685292199288,37,11000.0,14000.0,3,-4.16268683643e-19,0.00848762747338,5237.92568057,12666.6666667,-0.0245962824381,1247.21912892,-8.03986506999e-17
0.0278538714688,1.45695417868,4.29286429798,0.5966379576,38,12000.0,15000.0,3,-3.33260725218e-18,0.00882051253676,5976.39849299,13666.6666667,-0.0278538714688,1247.21912892,1.49556293276e-16
0.0273147146312,1.45704083795,4.29323633061,0.644227915167,39,10000.0,14000.0,3,-1.2580953443e-18,0.00650608164861,6117.46842585,12666.6666667,-0.0273147146312,1885.61808316,5.37995574016e-17
0.0300020291197,1.43393016542,4.19515448583,0.797840853255,40,9000.0,14000.0,3,-4.02977232823e-19,0.00975791468978,6084.50682199,11333.3333333,-0.0300020291197,2054.80466766,9.63118473862e-17
0.0298877146142,1.42613002084,4.16255896443,0.705661476802,41,12000.0,13000.0,3,1.24940126927e-18,0.00952894977602,5255.27231911,12666.6666667,-0.0298877146142,471.404520791,1.12317562658e-16
0.0291770468774,1.42832843295,4.17172005071,0.13011749364,42,5000.0,14000.0,3,3.93993727252e-18,0.00989021210378,4932.44330302,10666.6666667,-0.0291770468774,4027.6819912,1.0204799968e-16
0.0388647867152,1.44684711866,4.2496945878,0.682832109447,43,9000.0,11000.0,3,9.31720912283e-19,0.00990783556024,4300.15266112,10333.3333333,-0.0388647867152,942.809041582,-1.4946377469e-16
0.0267172514422,1.43027844622,4.17986289693,0.264213465246,44,8000.0,12000.0,3,-3.98931789812e-18,0.00643821252625,4910.68019995,10000.0,-0.0267172514422,1632.99316186,-6.4577972599e-17
0.031359331144,1.45540442083,4.2862165504,0.624260040916,45,12000.0,13000.0,3,-1.15944953596e-18,0.00999771322334,6656.64677008,12666.6666667,-0.031359331144,471.404520791,-5.77315972805e-17
0.0198885768513,1.48128723959,4.39860409561,0.743997466191,46,8000.0,12000.0,3,-2.34564513273e-18,0.0064491577694,5904.17791779,10666.6666667,-0.0198885768513,1885.61808316,5.07001847912e-17
0.0229104372888,1.49637520006,4.46547325138,0.0472365833315,47,11000.0,12000.0,3,2.94943917106e-18,0.00850227169397,3458.47639254,11333.3333333,-0.0229104372888,471.404520791,-6.40691203794e-17
0.0206961633393,1.48945452408,4.43467585023,0.199686044923,48,10000.0,14000.0,3,6.6839659817e-20,0.00973266227909,6814.28581884,12666.6666667,-0.0206961633393,1885.61808316,-3.83026943496e-17
0.0225100817096,1.47174001232,4.35680945157,0.81368212177,49,12000.0,15000.0,3,2.1720303935e-19,0.00938233016086,6913.26033037,13333.3333333,-0.0225100817096,1247.21912892,-8.20871148832e-17
0.0295273401759,1.43560800199,4.20219917771,0.543840554459,50,10000.0,14000.0,3,-6.15233934383e-19,0.00947889316743,5907.11640347,11333.3333333,-0.0295273401759,1885.61808316,-2.35089725464e-16
0.0257565548544,1.43274041733,4.19016627671,0.248488959189,51,9000.0,14000.0,3,-5.49687647396e-19,0.0092505894432,5275.62340012,12333.3333333,-0.0257565548544,2357.02260396,2.43231360978e-16
0.0195996163928,1.42356708374,4.15190424717,0.53635731756,52,13000.0,14000.0,3,2.70999367137e-18,0.00695537456309,7785.16823325,13333.3333333,-0.0195996163928,471.404520791,-6.60582699652e-17
0.0170152815331,1.43902945438,4.21660142636,0.640827453295,53,12000.0,15000.0,3,1.75148181495e-19,0.00650883435842,6709.82386085,14000.0,-0.0170152815331,1414.21356237,5.73853753868e-17
0.031963845592,1.4321838073,4.18783463712,0.648143224481,54,14000.0,14000.0,3,-2.43429098935e-18,0.00952561118465,6634.13689691,14000.0,-0.031963845592,0.0,4.73695157173e-17
0.0257452407474,1.40532646996,4.07685749553,0.585726603215,55,14000.0,15000.0,3,-1.41437401069e-18,0.00773303854738,6522.35037898,14666.6666667,-0.0257452407474,471.404520791,-3.44635781287e-17
0.0331901280837,1.37160760153,3.94168225923,0.120014069395,56,0.0,14000.0,3,-5.61785799466e-18,0.00758761132265,4382.75276868,9000.0,-0.0331901280837,6377.04215657,5.80496299178e-17
0.0274200100693,1.42298145649,4.14947349072,0.478406769452,57,14000.0,15000.0,3,-2.68964172577e-18,0.00936671989663,5771.38211092,14666.6666667,-0.0274200100693,471.404520791,-1.64590563401e-16
0.0236467364405,1.41578690299,4.11972701631,0.56952613754,58,13000.0,16000.0,3,-1.17938914305e-18,0.00837952636979,6357.07401095,14333.3333333,-0.0236467364405,1247.21912892,1.82098190067e-16
0.0273342895261,1.42318331848,4.15031119627,0.759092051284,59,14000.0,15000.0,3,-2.17915336137e-18,0.0098186165672,7557.1014155,14333.3333333,-0.0273342895261,471.404520791,2.24917469179e-16
0.0228797311838,1.42219624888,4.14621657141,0.69407906638,60,14000.0,15000.0,3,-1.70162746766e-19,0.00795170554578,6307.7568293,14333.3333333,-0.0228797311838,471.404520791,-7.34134975033e-17
0.0312040393194,1.39307322755,4.02720757981,0.443989425719,61,14000.0,15000.0,3,-4.20841391704e-18,0.00683125046918,5630.46017554,14666.6666667,-0.0312040393194,471.404520791,-8.32150404863e-17
0.0204570826901,1.40573766533,4.07853422515,0.75016961765,62,15000.0,15000.0,3,-3.68817837533e-18,0.00651893999999,5065.88469852,15000.0,-0.0204570826901,0.0,-4.82253126322e-18
0.0209537917434,1.372106182,3.94364799502,0.542819598061,63,13000.0,15000.0,3,-1.75443374784e-18,0.00909207946831,6626.47237969,13666.6666667,-0.0209537917434,942.809041582,-6.12935628178e-17
0.0238278593909,1.38712019145,4.00330468571,0.70400281173,64,14000.0,16000.0,4,-1.11682389759e-18,0.00674549058133,7746.46327176,15500.0,-0.0238278593909,866.025403784,-4.68611377309e-16
0.0284234907308,1.40303656834,4.06753257361,0.460676789501,65,11000.0,16000.0,3,5.48274740258e-20,0.00673250912144,6551.37241925,14000.0,-0.0284234907308,2160.24689947,-1.30529024764e-16
0.0266968676319,1.42426895956,4.15481939129,0.786836802102,66,14000.0,16000.0,3,7.46698850286e-19,0.00857547710717,7422.95408631,15000.0,-0.0266968676319,816.496580928,4.04739533028e-16
0.0313990080253,1.3825242531,3.98494795965,0.765481605491,67,14000.0,16000.0,3,-2.37834074299e-18,0.00884392839638,6354.39444523,15333.3333333,-0.0313990080253,942.809041582,4.73910427107e-17
0.0202048265009,1.42025035671,4.13815632579,0.792379514636,68,15000.0,15000.0,3,3.16871663555e-18,0.00846562123098,7252.78704866,15000.0,-0.0202048265009,0.0,2.89583172256e-17
0.0216371236146,1.40738198466,4.0852461546,0.771144106471,69,14000.0,16000.0,3,-1.08698128741e-18,0.00962973524759,6658.3641645,15333.3333333,-0.0216371236146,942.809041582,-2.82238365049e-16
0.020473445333,1.37830476188,3.96816893112,0.761056568057,70,14000.0,16000.0,3,5.77353401704e-18,0.00723863620864,6877.97829705,15000.0,-0.020473445333,816.496580928,-3.01181843693e-17
0.0325280432712,1.42410938378,4.15415643562,0.726034932402,71,14000.0,16000.0,3,-6.06685514622e-18,0.00967994934066,7688.36215161,15000.0,-0.0325280432712,816.496580928,-8.62234148443e-17
0.0257039019044,1.38656165433,4.00106931574,0.566713321862,72,14000.0,15000.0,3,1.2528975887e-18,0.00888607523572,6090.32719393,14333.3333333,-0.0257039019044,471.404520791,-1.36359969495e-16
0.0318927561478,1.35795639403,3.88823914824,0.697529958415,73,14000.0,15000.0,3,1.2586847315e-19,0.00931426211543,6383.36712798,14333.3333333,-0.0318927561478,471.404520791,7.09617549906e-17
0.0269279619258,1.36925393162,3.93241574973,0.811667662088,74,13000.0,15000.0,3,-1.96388267004e-18,0.00874757474869,6489.12424586,14333.3333333,-0.0269279619258,942.809041582,3.21964677141e-17
0.0318815066145,1.36928782787,3.93254904614,0.811832837442,75,14000.0,16000.0,3,-4.39175563012e-18,0.0090047093173,8115.2741153,14666.6666667,-0.0318815066145,942.809041582,2.46832933573e-16
0.0261468887144,1.38433611142,3.99217466567,0.734044527547,76,13000.0,16000.0,4,-1.61221132655e-18,0.00893656844571,7245.2022483,14750.0,-0.0261468887144,1299.03810568,2.22719512539e-17
0.0193644695919,1.38145891639,3.98070490885,0.687276952433,77,14000.0,16000.0,4,-2.31874365823e-18,0.00708858167718,7181.87222079,15500.0,-0.0193644695919,866.025403784,3.43343565129e-17
0.0262183222729,1.41076722231,4.09909911827,0.554963087395,78,14000.0,15000.0,3,2.7381497686e-18,0.00949054392546,5992.52204984,14333.3333333,-0.0262183222729,471.404520791,2.0751918702e-16
0.0199795319415,1.38360773627,3.9892679236,0.517502596859,79,14000.0,16000.0,4,-1.06498808851e-18,0.00809487730279,6016.22168693,15000.0,-0.0199795319415,707.106781187,-5.73446630601e-17
0.0289557465523,1.3985219943,4.04921078531,0.59696302303,80,14000.0,16000.0,5,-2.12257548547e-18,0.00922019019039,7698.2864576,15600.0,-0.0289557465523,800.0,-1.71966546575e-16
0.020817714748,1.41518213725,4.11723629978,0.796909973447,81,15000.0,16000.0,4,4.22553382529e-18,0.00828211241569,8250.41812774,15500.0,-0.020817714748,500.0,1.31185358147e-16
0.0187895084976,1.36498858583,3.91567835752,0.232175739825,82,15000.0,16000.0,4,1.36258637473e-18,0.00729511433647,5546.75652706,15500.0,-0.0187895084976,500.0,-1.08838326688e-16
0.0258685639007,1.37940783054,3.97254850892,0.683309942829,83,14000.0,15000.0,3,3.66148894442e-18,0.00653009710171,6942.1781875,14333.3333333,-0.0258685639007,471.404520791,2.50725366395e-17
0.0302339606107,1.36127282276,3.9011556227,0.464066015038,84,14000.0,16000.0,3,-5.59902085106e-18,0.00920220524897,6247.82187189,14666.6666667,-0.0302339606107,942.809041582,1.75935748957e-16
0.0164265491481,1.36383632915,3.91116908939,0.653712324161,85,14000.0,16000.0,4,-1.97461212692e-18,0.00619313844451,7520.72336095,14750.0,-0.0164265491481,829.156197589,2.01774771244e-16
0.0203084327807,1.35467853839,3.87551492711,0.780019747475,86,13000.0,16000.0,3,3.88358112995e-18,0.00664863013427,7432.61615206,14333.3333333,-0.0203084327807,1247.21912892,6.334975962e-17
0.0269722127577,1.35650950455,3.88261736395,0.805621889588,87,14000.0,16000.0,3,4.69810820435e-18,0.00902263028913,7899.39063452,15333.3333333,-0.0269722127577,942.809041582,2.00172137246e-16
0.019347872101,1.33508544533,3.80032065221,0.732086719075,88,13000.0,15000.0,3,1.64070782817e-18,0.00708043166392,7108.62281014,14000.0,-0.019347872101,816.496580928,-4.46402174485e-17
0.0271067219674,1.33707773652,3.80789954473,0.804049394247,89,14000.0,16000.0,3,1.32778383358e-18,0.00911838482172,7406.95475721,14666.6666667,-0.0271067219674,942.809041582,-8.89940678469e-17
0.0248398647917,1.25476851072,3.50702644134,0.449719759256,90,13000.0,15000.0,4,-1.28764872219e-17,0.00948597206497,6419.49658569,14000.0,-0.0248398647917,1000.0,1.2584737954e-16
0.0240354521646,1.28245156253,3.60546792977,0.561280340232,91,13000.0,15000.0,3,-3.04128479735e-18,0.00954962425894,6991.08524952,14333.3333333,-0.0240354521646,942.809041582,-1.78560869794e-16
0.0179335841056,1.28300504125,3.60746403191,0.636376333363,92,13000.0,16000.0,3,-2.59582062867e-18,0.00876232849926,6719.43850537,14333.3333333,-0.0179335841056,1247.21912892,-1.47619681945e-17
0.0208444146289,1.26832247425,3.55488414798,0.799512389579,93,14000.0,15000.0,3,-5.02172561605e-18,0.00883930919473,7845.16622358,14666.6666667,-0.0208444146289,471.404520791,2.14180525167e-17
0.0244378434485,1.27395632162,3.57496834521,0.557781161664,94,14000.0,15000.0,3,-8.53112709625e-18,0.00984648219423,6139.72561204,14333.3333333,-0.0244378434485,471.404520791,1.6569461852e-16
0.0180609260593,1.316829511,3.73157169554,0.6907051665,95,14000.0,16000.0,4,1.5393572105e-19,0.00718624684503,7446.99308415,14750.0,-0.0180609260593,829.156197589,1.11934360212e-17
0.0226502829205,1.31237605061,3.71499023864,0.852896944699,96,14000.0,15000.0,4,-2.43981692443e-19,0.00953547920923,8077.24188923,14750.0,-0.0226502829205,433.012701892,-7.12218544099e-18
0.0168798878129,1.29789402745,3.66157736073,0.821807266991,97,14000.0,16000.0,4,-1.15613742392e-18,0.00668784741999,7422.96970028,14750.0,-0.0168798878129,829.156197589,4.19196126754e-17
0.0211205231287,1.27839724591,3.59087981363,0.809643565184,98,15000.0,16000.0,3,-2.91574204951e-18,0.0088486228864,7301.12222982,15333.3333333,-0.0211205231287,471.404520791,1.81781579615e-16
0.025532705448,1.30948567369,3.70426801968,0.803957283951,99,13000.0,15000.0,3,-2.3340232044e-18,0.0095058804802,7869.83898496,14333.3333333,-0.025532705448,942.809041582,-1.21569421196e-16
0.0205543493836,1.30762044,3.69736513392,0.345685404691,100,14000.0,16000.0,3,8.53914539068e-19,0.0096404440178,6239.05770198,14666.6666667,-0.0205543493836,942.809041582,1.03671080398e-16
0.0167315130421,1.2824735902,3.60554735071,0.657706620703,101,14000.0,15000.0,3,-1.72858563143e-18,0.00937255745577,7536.44680156,14333.3333333,-0.0167315130421,471.404520791,-5.70839671828e-17
0.029554599186,1.30836548899,3.70012087851,0.661333988388,102,13000.0,16000.0,3,-1.97377841234e-18,0.00850231313794,7458.282475,14666.6666667,-0.029554599186,1247.21912892,9.56413789476e-17
0.0257855052781,1.3206557195,3.74587681659,0.397679902217,103,13000.0,15000.0,3,4.95508201509e-18,0.00969176354631,5362.12408438,14333.3333333,-0.0257855052781,942.809041582,7.32747196253e-17
0.0307507017625,1.31981250414,3.74271956706,0.702624725471,104,12000.0,15000.0,3,8.46564324404e-19,0.0090956939967,6808.97966455,13666.6666667,-0.0307507017625,1247.21912892,2.03540887848e-18
