MinReturn,AverageReturn,MeanKLBefore,AverageDiscountedReturn,MaxReturn,Entropy,NumTrajs,LossBefore,Perplexity,MeanKL,Iteration,ExplainedVariance,StdReturn,dLoss,LossAfter
8000.0,12000.0,-1.05800996143e-19,6432.21755372,14000.0,1.48424784578,3,-9.06682136777e-18,4.41164592646,0.00668049643081,124,0.678357773584,2828.42712475,0.0263380045925,-0.0263380045925
8000.0,12000.0,-1.71732765032e-18,4764.46926113,14000.0,1.32700430449,3,7.29509045764e-17,3.76973348184,0.00710262203135,125,-0.615321454346,2828.42712475,0.0203034948435,-0.0203034948435
7000.0,9666.66666667,-1.81362291499e-18,4001.79965827,12000.0,1.4047786723,3,-6.06921920128e-17,4.07462481414,0.00907050810733,126,0.731177423881,2054.80466766,0.0340926575305,-0.0340926575305
7000.0,10666.6666667,3.25646056337e-18,5238.50590584,15000.0,1.50898764301,3,1.60830550266e-16,4.52215044561,0.0088508540873,127,0.550532260971,3299.83164554,0.0397730805815,-0.0397730805815
7000.0,11000.0,5.03536884254e-19,4613.81875564,14000.0,1.48555500485,3,2.46099437125e-17,4.41741642009,0.00826895075598,128,0.135962709952,2943.92028878,0.0228945523525,-0.0228945523525
10000.0,13000.0,-6.1892437845e-19,5614.60078017,14000.0,1.45240677701,4,1.51840638927e-16,4.27338723831,0.00806524827733,129,0.599007892755,1732.05080757,0.0212049059112,-0.0212049059112
15000.0,15333.3333333,2.76613416226e-18,5426.29778309,16000.0,1.37321475982,3,9.92242921191e-17,3.94802225985,0.0093118687698,130,0.735261173559,471.404520791,0.0209943140956,-0.0209943140956
13000.0,13333.3333333,-3.54040264197e-18,5594.63015047,14000.0,1.37248307676,3,-1.28739611564e-16,3.9451346154,0.00912938592858,131,0.199732917412,471.404520791,0.0287034170393,-0.0287034170393
12000.0,14000.0,6.99259648473e-18,4831.21969286,16000.0,1.42610075804,4,-5.98740179992e-17,4.16243715811,0.0095651465135,132,0.640512780608,1414.21356237,0.0286111069115,-0.0286111069115
10000.0,13000.0,4.67431523109e-18,6293.98692427,15000.0,1.42392561119,3,-2.45220510564e-16,4.15339308569,0.00911681347517,133,0.406609360003,2160.24689947,0.0233549238478,-0.0233549238478
13000.0,14333.3333333,-7.02058189792e-18,4994.89738788,16000.0,1.39175223569,3,-1.9546180011e-17,4.0218911836,0.0092904911765,134,0.512382178759,1247.21912892,0.027760103649,-0.027760103649
13000.0,14000.0,-2.03321390908e-18,5572.59468865,15000.0,1.40574896668,4,-2.48630876912e-17,4.07858031839,0.00690096255342,135,0.524857442622,707.106781187,0.0238242463969,-0.0238242463969
14000.0,14666.6666667,2.5209436618e-18,5188.40861896,16000.0,1.34319578643,3,-2.3619175064e-16,3.83126787563,0.00908716568907,136,0.58852782359,942.809041582,0.0368436778923,-0.0368436778923
13000.0,14333.3333333,-2.73704794644e-18,5111.63418956,15000.0,1.2809594558,3,4.96816925873e-17,3.60009219841,0.00656644232679,137,0.679836361035,942.809041582,0.0367387133499,-0.0367387133499
12000.0,14750.0,-1.81097701109e-19,5774.71724127,16000.0,1.32040594544,4,9.03157619239e-17,3.74494131059,0.00694458253264,138,0.68291168777,1639.35963108,0.0252470834075,-0.0252470834075
14000.0,14666.6666667,1.23846762616e-18,5038.56355895,15000.0,1.32161904726,3,8.61605538603e-17,3.74948706238,0.00946668557343,139,0.457417781618,471.404520791,0.0422294284552,-0.0422294284552
13000.0,14000.0,-3.52444426916e-19,5900.45805758,16000.0,1.34997344623,3,-1.96814514334e-16,3.85732310287,0.00682020485492,140,0.599268323014,1414.21356237,0.0235396345452,-0.0235396345452
14000.0,15000.0,-1.27098297808e-18,5890.9730977,16000.0,1.38516160266,4,-8.23001147608e-17,3.99547153147,0.0089345040795,141,0.658467684984,707.106781187,0.030102928528,-0.030102928528
11000.0,14000.0,4.44833668435e-18,6089.20653225,16000.0,1.35519820043,3,-1.65529376023e-16,3.87752940846,0.00948412539199,142,0.643902229762,2160.24689947,0.0318858694144,-0.0318858694144
14000.0,14750.0,-2.397190448e-18,4885.41191249,16000.0,1.37203825459,4,1.48628009224e-16,3.94338012233,0.00666356372232,143,-0.16065476933,829.156197589,0.0236896066469,-0.0236896066469
13000.0,13666.6666667,-1.42390122714e-18,4900.66410174,14000.0,1.34435060167,3,8.06555115094e-17,3.83569483782,0.00968611329557,144,0.155089529793,471.404520791,0.030413404265,-0.030413404265
15000.0,15666.6666667,-3.24623506781e-19,6334.3356521,16000.0,1.34030831524,3,1.22124532709e-17,3.82022115622,0.00952467851964,145,0.667754501423,471.404520791,0.0328052886465,-0.0328052886465
14000.0,14666.6666667,-3.93567603211e-18,5270.75437468,15000.0,1.31113836567,3,-2.70616862252e-17,3.71039509541,0.00685365722999,146,0.535392089325,471.404520791,0.032566120017,-0.032566120017
14000.0,14666.6666667,-8.53457150733e-20,5699.64316413,15000.0,1.33935659159,3,-1.72683836927e-16,3.81658709099,0.00874035168239,147,0.767870994572,471.404520791,0.0294007703516,-0.0294007703516
12000.0,14250.0,2.48597517105e-18,5612.95292921,16000.0,1.32973040192,4,-1.35776163975e-16,3.78002416293,0.00682681650884,148,0.753124489609,1479.01994577,0.0225824809068,-0.0225824809068
13000.0,14000.0,-4.87576754055e-18,4588.02833063,15000.0,1.33708059513,3,1.88942320414e-16,3.80791043006,0.0082288572509,149,0.726912955987,816.496580928,0.0302116536528,-0.0302116536528
14000.0,15000.0,2.84917542556e-18,5962.2670133,16000.0,1.33982504147,3,2.62947558464e-18,3.81837538956,0.0066218648238,150,0.711509114026,816.496580928,0.0238136173778,-0.0238136173778
14000.0,15400.0,-4.52577899991e-18,6335.07804257,16000.0,1.32842591527,5,-2.5052244459e-17,3.77509638669,0.00707483730596,151,0.636129399711,800.0,0.0227336741251,-0.0227336741251
14000.0,15000.0,1.51060792178e-18,5698.89910609,16000.0,1.30316856867,4,-6.13417495811e-17,3.68094152511,0.00936330075834,152,0.396865488983,707.106781187,0.0229969543571,-0.0229969543571
10000.0,13666.6666667,3.1658167705e-18,5901.50760825,16000.0,1.31473083117,3,-5.23455823539e-16,3.72374853333,0.00722807272733,153,0.557011650813,2624.66929134,0.0288766995142,-0.0288766995142
7000.0,12000.0,3.30410788467e-18,5174.14396914,16000.0,1.34037404403,3,-1.1649012399e-16,3.82047226297,0.00872983715449,154,0.570314195511,3741.65738677,0.0315964015657,-0.0315964015657
14000.0,14333.3333333,1.00560701642e-17,5605.82696585,15000.0,1.30578228601,3,-2.11805144066e-16,3.69057504999,0.00695099488968,155,-0.25756703198,471.404520791,0.0274481741956,-0.0274481741956
13000.0,14500.0,1.06566064373e-18,5178.7814099,16000.0,1.32260941532,4,2.02548619032e-16,3.75320227402,0.00720281261205,156,0.0865571816411,1118.03398875,0.0273479579164,-0.0273479579164
12000.0,13500.0,9.98782426291e-19,4948.1618425,15000.0,1.33232644448,4,3.30679330991e-17,3.7898500152,0.00875698815277,157,0.466017521492,1500.0,0.0280825705902,-0.0280825705902
14000.0,14333.3333333,-3.04281707794e-18,4516.49242384,15000.0,1.32490108917,3,-6.20981203726e-17,3.76181325253,0.00660935920014,158,0.611231305995,471.404520791,0.0269038729239,-0.0269038729239
12000.0,14500.0,-3.29593947933e-18,7000.65334186,16000.0,1.34775958381,4,1.07515496067e-16,3.84879296595,0.00971024616467,159,0.474269127689,1500.0,0.0285173891632,-0.0285173891632
6000.0,12250.0,-4.72636623977e-18,5725.10747377,16000.0,1.34174581653,4,2.56238746334e-16,3.82571667804,0.00880267794507,160,0.586379820579,3766.62979333,0.0266283380797,-0.0266283380797
13000.0,14250.0,-4.0312850248e-19,5398.15320464,15000.0,1.34796330581,4,5.93927228843e-18,3.84957712963,0.00987351786919,161,0.278499568248,829.156197589,0.0328867333549,-0.0328867333549
13000.0,15250.0,-2.32752449445e-18,7068.59880608,16000.0,1.33520305213,4,4.17960426313e-17,3.80076762204,0.00649760026928,162,0.570827473828,1299.03810568,0.0280497818734,-0.0280497818734
15000.0,15750.0,-6.15520636891e-18,6435.2501704,16000.0,1.32468947067,4,7.69670282979e-17,3.76101726748,0.00851668901167,163,0.650137551135,433.012701892,0.032168050975,-0.032168050975
13000.0,14750.0,-2.79253450469e-19,6130.39958988,16000.0,1.32934678896,4,2.12836594057e-16,3.77857437478,0.00967736744417,164,0.629420398755,1299.03810568,0.0286441744572,-0.0286441744572
6000.0,13250.0,3.02455729241e-18,6776.25648634,16000.0,1.39679139867,4,-3.23079748301e-16,4.0422092989,0.00982525121399,165,0.691635272082,4205.65096032,0.0324090803998,-0.0324090803998
13000.0,14333.3333333,-2.96850657261e-18,5366.03984448,16000.0,1.31591324252,3,2.36704239933e-16,3.72815413996,0.00980465463793,166,0.253484107952,1247.21912892,0.0276249044521,-0.0276249044521
15000.0,15200.0,2.84522279552e-18,6002.83874368,16000.0,1.26612184629,5,4.06242670465e-17,3.54706977193,0.00972346200136,167,0.65871113767,400.0,0.0295318692294,-0.0295318692294
15000.0,15666.6666667,-8.92568537554e-19,6604.63604396,16000.0,1.26723391729,3,-2.75889884241e-16,3.55101655952,0.00669693313065,168,0.484662281417,471.404520791,0.0332909824927,-0.0332909824927
6000.0,10333.3333333,-1.25663444027e-18,5646.89787092,15000.0,1.35610370006,3,6.2172489379e-17,3.88104210006,0.00977647951589,169,0.546062598607,3681.78700573,0.0314623355368,-0.0314623355368
5000.0,10666.6666667,-3.57256930925e-18,5260.76549761,14000.0,1.18067818908,3,-1.64775600571e-16,3.25658203252,0.00627223268644,170,0.529847524371,4027.6819912,0.0254929357509,-0.0254929357509
13000.0,14200.0,-1.25625815313e-18,6716.54859636,15000.0,1.247424785,5,1.237446433e-17,3.48136613749,0.00982587524964,171,0.654543992115,748.331477355,0.0367849522342,-0.0367849522342
13000.0,14250.0,3.02068039298e-18,6320.77818937,15000.0,1.2483209553,4,-2.0208961592e-16,3.48448743284,0.00887795071912,172,0.722563395367,829.156197589,0.0325842835281,-0.0325842835281
15000.0,15200.0,1.82825673962e-18,6880.57140418,16000.0,1.2903043743,5,8.14222810694e-17,3.63389245091,0.00855187693296,173,0.839227095332,400.0,0.0251690044731,-0.0251690044731
14000.0,15250.0,-2.55205889393e-18,5908.04979408,16000.0,1.20645280791,4,-1.24977868104e-16,3.34161027111,0.00815350353176,174,-0.523424877406,829.156197589,0.0354922310055,-0.0354922310055
14000.0,14666.6666667,1.80369693362e-18,7242.82549267,15000.0,1.22608982582,3,-6.3105162286e-17,3.4078780532,0.00907948230933,175,0.688045351704,471.404520791,0.0270326212848,-0.0270326212848
14000.0,14666.6666667,-4.52625553125e-18,6319.4906923,15000.0,1.25073496226,3,-1.0063738121e-17,3.49290917073,0.00902222223729,176,0.749349986073,471.404520791,0.0302354213707,-0.0302354213707
14000.0,14333.3333333,1.2220348259e-18,7018.03174945,15000.0,1.3341835434,3,-1.17174788391e-16,3.79689468084,0.00852506408066,177,0.724451036662,471.404520791,0.0322260493377,-0.0322260493377
14000.0,15000.0,8.29718973042e-19,6351.99686325,16000.0,1.25273465209,3,-1.10833305352e-17,3.49990089398,0.00815377380334,178,0.802882393922,816.496580928,0.0332536266542,-0.0332536266542
12000.0,14333.3333333,7.45945559167e-20,6046.31949328,16000.0,1.27190136361,3,-5.49527825684e-17,3.56762947849,0.00949390561625,179,0.771744418939,1699.6731712,0.0244347889624,-0.0244347889624
13000.0,14750.0,1.841582298e-18,6205.31399497,16000.0,1.21722787049,4,-9.74235926545e-18,3.37781101329,0.00986740566692,180,0.776924708732,1089.72473589,0.038743934735,-0.038743934735
14000.0,15000.0,4.4870482766e-18,7004.74709722,16000.0,1.25151755964,6,2.4780337654e-17,3.49564378221,0.00750275277244,181,0.822557689404,577.35026919,0.0208601816011,-0.0208601816011
14000.0,15250.0,-9.0074215817e-19,6408.93517459,16000.0,1.2000702146,4,-2.03453192506e-17,3.32035005159,0.00653175636516,182,0.786029915259,829.156197589,0.0275542061252,-0.0275542061252
14000.0,15000.0,2.20616015827e-18,6868.55286412,16000.0,1.23652297762,5,1.90370836447e-17,3.44361908386,0.00934145094592,183,0.78173863978,632.455532034,0.0317730209647,-0.0317730209647
14000.0,14750.0,6.38042305821e-18,7651.91155556,15000.0,1.2760626793,4,-1.46797960279e-16,3.58250644341,0.00653906965949,184,0.876916319201,433.012701892,0.0248224354225,-0.0248224354225
11000.0,12666.6666667,5.80328941285e-18,4401.95923366,15000.0,1.28929702731,3,-3.55121842894e-18,3.6302337034,0.0066080288091,185,-0.714180444678,1699.6731712,0.0217947149723,-0.0217947149723
11000.0,13750.0,1.36010250348e-18,4942.60110631,15000.0,1.21415283736,4,-2.24324527208e-16,3.36744008618,0.00670501738767,186,0.141367751997,1639.35963108,0.0193232995331,-0.0193232995331
13000.0,14750.0,-2.05824534386e-20,6088.05985113,16000.0,1.26864255635,4,9.09277680802e-17,3.55602218486,0.00640027583292,187,0.176474735771,1089.72473589,0.0229382175754,-0.0229382175754
13000.0,14000.0,5.4723654088e-18,6996.89247627,15000.0,1.30416531641,3,1.3807393232e-16,3.68461232438,0.00752666320366,188,0.702357610976,816.496580928,0.0220595268237,-0.0220595268237
14000.0,15000.0,-2.7855659415e-18,6726.55398665,16000.0,1.24693278488,4,5.52252218283e-17,3.47965372625,0.00873098508966,189,0.768868129378,707.106781187,0.0240738317069,-0.0240738317069
13000.0,14500.0,2.83066755496e-18,7085.12344371,16000.0,1.16977832722,4,-1.18952466924e-17,3.22127848961,0.00969101023706,190,0.634195828531,1118.03398875,0.0275873829534,-0.0275873829534
13000.0,15000.0,3.74415303039e-18,6242.94045024,16000.0,1.16514143076,4,4.9183455236e-17,3.20637633137,0.00929739305891,191,0.580311532922,1224.74487139,0.0311790614715,-0.0311790614715
13000.0,14250.0,2.14313253956e-18,7449.49989679,15000.0,1.16999512727,4,-1.73363225307e-16,3.22197693867,0.00666478914384,192,0.75710981317,829.156197589,0.028130254257,-0.028130254257
12000.0,14500.0,-2.3015760184e-18,6727.14546506,16000.0,1.1857584407,4,-6.23339763644e-17,3.2731683844,0.00953122948984,193,0.761377881363,1658.31239518,0.0298024246918,-0.0298024246918
14000.0,15333.3333333,-2.30397639039e-18,7037.69367444,16000.0,1.30855138905,3,-1.33506789534e-16,3.70080879518,0.00886350411944,194,0.704159083473,942.809041582,0.0292729063095,-0.0292729063095
14000.0,15200.0,-2.41836093413e-18,7677.95312043,16000.0,1.25868154282,5,-6.45262013871e-17,3.52077643293,0.00769751321011,195,0.669976849555,748.331477355,0.0254309348611,-0.0254309348611
14000.0,14000.0,3.94942895876e-18,6507.00886894,14000.0,1.18624438722,3,1.09727042267e-16,3.27475935573,0.00867281981852,196,0.6925389886,0.0,0.027827832102,-0.027827832102
11000.0,13500.0,3.53917987996e-18,5703.40708052,15000.0,1.34583780925,4,1.85107366966e-17,3.84140355622,0.00716735839832,197,0.0966312412438,1658.31239518,0.0213375771074,-0.0213375771074
14000.0,15250.0,2.00430475218e-18,6505.32241707,16000.0,1.24123927938,4,6.43123461734e-17,3.45989858994,0.00897757612272,198,0.604362400024,829.156197589,0.0284014600561,-0.0284014600561
13000.0,14250.0,-3.42130643168e-18,6196.9589531,16000.0,1.28839221531,4,1.32989046685e-16,3.62695050994,0.00891659244681,199,0.72815653977,1089.72473589,0.0338582951949,-0.0338582951949
12000.0,13000.0,1.20892970883e-18,5807.80089305,14000.0,1.30109508925,3,-4.27254734045e-17,3.67331707591,0.0096535269261,200,0.41674085162,816.496580928,0.0271090552414,-0.0271090552414
13000.0,14750.0,-4.15920769373e-18,6929.32698408,16000.0,1.32603955235,4,-3.09981446993e-16,3.76609837719,0.0074384188584,201,0.717538446253,1299.03810568,0.0249238411878,-0.0249238411878
14000.0,15000.0,-2.89607809555e-18,8015.33500399,16000.0,1.19120616566,7,2.99138760493e-16,3.29104836391,0.00677043319233,202,0.65285764702,755.928946018,0.0207275627487,-0.0207275627487
13000.0,14500.0,4.88024591955e-19,5324.96800798,15000.0,1.10954384356,4,-1.1079162944e-16,3.03297456795,0.00687624467436,203,0.0985727572798,866.025403784,0.0245623188355,-0.0245623188355
13000.0,14000.0,-3.25754390592e-19,6454.4700742,15000.0,1.23605536444,4,2.75239078898e-16,3.44200917863,0.00681547395166,204,0.477150941811,707.106781187,0.0209627889591,-0.0209627889591
15000.0,15250.0,2.04517295124e-18,6769.30631354,16000.0,1.13653038622,4,-2.13738191785e-17,3.11593848518,0.00974884768672,205,0.648258565677,433.012701892,0.0243166106329,-0.0243166106329
11000.0,14000.0,-2.19634753439e-18,7032.7822606,15000.0,1.134879191,4,-1.03413552183e-16,3.11079770784,0.0074231498806,206,0.684182673951,1732.05080757,0.0213184368678,-0.0213184368678
12000.0,13250.0,-2.89805598523e-18,6765.30256108,15000.0,1.16906311257,4,2.8638799858e-17,3.21897540775,0.00915939298383,207,0.705711034085,1089.72473589,0.0225003291267,-0.0225003291267
14000.0,14800.0,-2.40081995695e-18,7026.15159895,15000.0,1.18122742812,5,1.69449889956e-16,3.25837116579,0.00655521868444,208,0.708445632747,400.0,0.0193081425879,-0.0193081425879
13000.0,14333.3333333,5.67519830688e-19,7534.47529348,16000.0,1.20849458448,3,6.95936261749e-17,3.34844006276,0.00887770001538,209,0.706919205666,1247.21912892,0.0271632020251,-0.0271632020251
13000.0,14250.0,2.98754265198e-20,6789.04099891,16000.0,1.17336572981,4,-5.42779791051e-17,3.23285526529,0.00664473759897,210,0.761215925822,1089.72473589,0.0186413225733,-0.0186413225733
12000.0,14400.0,7.48987257098e-19,6759.33901115,16000.0,1.19519214385,5,6.26553378542e-17,3.30419258978,0.00939786359689,211,0.736478261819,1356.46599663,0.0217746698875,-0.0217746698875
14000.0,14333.3333333,-1.36098873528e-18,5919.31799134,15000.0,1.17345263558,3,2.05557204174e-17,3.23313623126,0.0062870698215,212,0.716171099478,471.404520791,0.0212057027466,-0.0212057027466
11000.0,12666.6666667,1.86493791431e-17,8072.63728506,14000.0,1.36642584998,3,1.3433698598e-16,3.92131026793,0.00955440805186,213,0.632719987454,1247.21912892,0.0442510307099,-0.0442510307099
11000.0,11333.3333333,-1.08794023485e-18,5347.36108337,12000.0,1.28762879348,3,-1.62832710278e-17,3.62418267342,0.00944338115237,214,-2.14670051854,471.404520791,0.0272326445201,-0.0272326445201
13000.0,14250.0,-1.69987697201e-18,7371.62107415,16000.0,1.21095651103,4,3.16668027397e-17,3.35669383218,0.00904682481156,215,0.581776204166,1089.72473589,0.0247692180029,-0.0247692180029
13000.0,14250.0,-1.42137621431e-18,7767.36337053,15000.0,1.26645742652,4,1.47125419617e-17,3.54826029818,0.00664416540127,216,0.873473921672,829.156197589,0.0263662260769,-0.0263662260769
14000.0,14000.0,-4.74522287965e-19,6223.37645994,14000.0,1.29203799549,3,2.50450701844e-17,3.64019770776,0.00833053752719,217,0.766627071445,0.0,0.0330295533439,-0.0330295533439
13000.0,14333.3333333,2.73846374171e-18,7056.19752292,16000.0,1.25470304289,3,1.24299778838e-17,3.50679685146,0.00991158678379,218,0.752872309109,1247.21912892,0.0333684213313,-0.0333684213313
14000.0,14500.0,-6.65726639344e-19,7832.93685579,16000.0,1.27454117436,4,-4.2322865076e-17,3.57705978678,0.00738977847293,219,0.893213344477,866.025403784,0.0233551887496,-0.0233551887496
13000.0,14000.0,-5.1826330892e-19,6099.91228753,15000.0,1.12263362322,3,3.72855246998e-16,3.07293651268,0.00961887986882,220,0.663076971373,816.496580928,0.0249936635995,-0.0249936635995
12000.0,14333.3333333,-2.19729270438e-18,7393.25207995,16000.0,1.20942475019,3,1.04572063059e-16,3.3515561159,0.00869636386597,221,0.737432278572,1699.6731712,0.0275846460158,-0.0275846460158
6000.0,12750.0,-1.06004865107e-18,6871.55370302,16000.0,1.30913134267,4,-1.03445424948e-16,3.70295571511,0.00941942538867,222,0.751839943986,3960.74487944,0.0215801721929,-0.0215801721929
15000.0,15250.0,1.1490809282e-18,7596.45468787,16000.0,1.20850440428,4,-7.81051636622e-17,3.34847294395,0.00944217684997,223,0.725892532264,433.012701892,0.0252922868427,-0.0252922868427
14000.0,15000.0,1.93780523059e-18,7238.11248321,16000.0,1.17173783035,4,-1.30935656617e-16,3.22759678326,0.00669242876185,224,0.816285591098,707.106781187,0.027543056925,-0.027543056925
15000.0,15250.0,-3.30856661065e-18,7012.74941022,16000.0,1.16966971471,4,2.24480830998e-17,3.22092863747,0.00912224493099,225,0.736316615751,433.012701892,0.0300370609368,-0.0300370609368
14000.0,14333.3333333,2.00601680903e-18,7999.49492803,15000.0,1.2128863664,3,2.19411664946e-18,3.36317802054,0.00921877619787,226,0.825178522097,471.404520791,0.0292692304986,-0.0292692304986
14000.0,14750.0,-4.19236934812e-18,7328.84107114,15000.0,1.1892242749,4,-2.31668522118e-17,3.28453232474,0.00994382422275,227,0.8517274006,433.012701892,0.0303582924007,-0.0303582924007
13000.0,14333.3333333,3.48473457806e-18,6453.26115333,15000.0,1.15925343077,3,7.57317080371e-17,3.18755265883,0.00657921889805,228,0.786051151247,942.809041582,0.0199666946931,-0.0199666946931
14000.0,15333.3333333,1.83488977364e-18,7851.3210262,16000.0,1.1531682206,3,2.73913292165e-17,3.16821462866,0.00674750007275,229,0.874382900504,942.809041582,0.0205309174311,-0.0205309174311
13000.0,14500.0,-8.0918440723e-20,7108.51746248,16000.0,1.11984950305,4,-3.47386819409e-16,3.0643929868,0.00661305386831,230,0.801410618749,1118.03398875,0.0252123357502,-0.0252123357502
15000.0,15500.0,5.91558516955e-19,6358.55332374,16000.0,1.13424096904,4,-9.39781661218e-17,3.10881296185,0.00659794449599,231,0.43213247561,500.0,0.0213142599367,-0.0213142599367
13000.0,14750.0,-3.37687931935e-18,7448.73884854,16000.0,1.12711069007,4,-1.00851327706e-16,3.08672509807,0.00903354255356,232,0.757234291296,1089.72473589,0.0282018032653,-0.0282018032653
14000.0,14600.0,2.91437361855e-18,7630.74512914,15000.0,1.12061274972,5,-1.59160507301e-16,3.06673276733,0.00988949686343,233,0.837671248645,489.897948557,0.028231684193,-0.028231684193
12000.0,13333.3333333,-5.60349313422e-18,7283.10054584,14000.0,1.27974301791,3,-7.43816416895e-17,3.59571557231,0.00980687083092,234,0.764437710297,942.809041582,0.0323513693197,-0.0323513693197
14000.0,14750.0,-2.24999737348e-19,7028.63956986,15000.0,1.21323973429,4,1.02781373547e-16,3.36436666966,0.00873843927205,235,0.650868163068,433.012701892,0.0224423984649,-0.0224423984649
12000.0,13333.3333333,-1.47018860567e-19,7543.17713026,14000.0,1.27265411677,3,7.0705809415e-17,3.57031603388,0.00881262195163,236,0.808305439459,942.809041582,0.0252542827283,-0.0252542827283
10000.0,14000.0,1.15746055747e-18,6499.18530273,16000.0,1.17021272413,5,-2.45427179778e-16,3.22267810701,0.00935182346123,237,0.506242673411,2097.61769634,0.0281513571101,-0.0281513571101
14000.0,14600.0,-6.20482612565e-19,7631.46198873,15000.0,1.01884252743,5,-9.38539051745e-17,2.76998672405,0.00879152761997,238,0.725309779172,489.897948557,0.0219566328357,-0.0219566328357
14000.0,14250.0,1.74222538493e-18,6589.44229754,15000.0,1.09694310245,4,2.08574110818e-16,2.99499661829,0.00872598876046,239,0.869872471674,433.012701892,0.0269644429084,-0.0269644429084
13000.0,15000.0,-6.38288609954e-18,6675.64120674,16000.0,0.996519476187,4,3.67928094325e-19,2.70883722944,0.00978530949133,240,0.558847246255,1224.74487139,0.0295679697346,-0.0295679697346
15000.0,15000.0,-2.90682989502e-18,7373.40300554,15000.0,1.01239772954,4,-7.59437613247e-17,2.75219212235,0.0067783585525,241,0.746529675755,0.0,0.0250320103396,-0.0250320103396
13000.0,13666.6666667,8.54441807375e-19,6732.11860597,14000.0,1.1940581876,3,-3.35549750781e-16,3.30044790352,0.00991694683192,242,0.553014293665,471.404520791,0.027945382695,-0.027945382695
13000.0,14500.0,-1.98938867023e-18,7338.13873179,16000.0,0.990797222536,4,-9.990335199e-17,2.69338084057,0.00940287937907,243,0.721067935489,1118.03398875,0.0253489294958,-0.0253489294958
15000.0,15000.0,-2.69671037043e-18,7864.14993375,15000.0,1.00511617979,3,4.45939581558e-17,2.73222468369,0.00795160632919,244,0.820352087503,0.0,0.034233016502,-0.034233016502
15000.0,15666.6666667,-4.77631345229e-18,6803.98729749,16000.0,0.999988256753,3,5.65675004459e-17,2.71824990719,0.00952290309711,245,0.716892907894,471.404520791,0.0338851208282,-0.0338851208282
15000.0,15000.0,2.66970257424e-18,6543.23637962,15000.0,1.05526050595,4,1.3639882874e-16,2.87272341799,0.00957156542969,246,0.652927644777,0.0,0.0271687393953,-0.0271687393953
14000.0,14500.0,5.12011463253e-18,7145.12735182,16000.0,1.05052384953,4,1.2483574195e-16,2.85914848942,0.00906491688402,247,0.7067139796,866.025403784,0.0240645346969,-0.0240645346969
14000.0,15000.0,-2.43238697093e-18,7281.87971695,16000.0,1.03223426825,5,5.43379083006e-17,2.80733116377,0.00807292225729,248,0.809398840131,894.427191,0.024502701914,-0.024502701914
