MaxReturn,MinReturn,LossBefore,Iteration,Perplexity,NumTrajs,AverageDiscountedReturn,Entropy,MeanKL,StdReturn,MeanKLBefore,ExplainedVariance,LossAfter,dLoss,AverageReturn
11000.0,0.0,1.11762451146e-15,0,4.93080972469,3,292.554678626,1.59550321893,0.00695195883217,4784.2333648,-8.19962984464e-19,3.10862446895e-15,-0.0208543494391,0.0208543494391,4333.33333333
6000.0,0.0,2.1834386151e-17,1,4.84371942461,3,167.632848529,1.57768290176,0.00897207596326,2828.42712475,3.55057581355e-19,-0.308953122183,-0.0306351399637,0.0306351399637,2000.0
9000.0,0.0,2.93283915672e-16,2,4.70598199843,3,676.12040455,1.54883446506,0.00909914836212,4242.64068712,1.25314634609e-19,0.293209258125,-0.0367106698982,0.0367106698982,3000.0
9000.0,3000.0,-1.33596837297e-16,3,4.88370657377,3,453.761644847,1.58590447536,0.00774047028083,2494.43825785,5.66304590251e-19,0.130160652838,-0.0241940295587,0.0241940295587,5666.66666667
5000.0,0.0,2.44249065418e-17,4,4.68576814004,3,102.68042505,1.54452985957,0.00668893708271,2160.24689947,-5.49336893915e-18,-0.321247563941,-0.0273289559906,0.0273289559906,3000.0
11000.0,4000.0,4.40573503605e-16,5,4.8548945179,3,843.833278604,1.57998737502,0.00728228688993,2867.44175568,2.89073028332e-18,-0.143184365233,-0.0204115726407,0.0204115726407,7666.66666667
12000.0,4000.0,1.07166879537e-16,6,4.8189549686,3,1812.74510591,1.57255709306,0.00691098744418,3771.23616633,9.85605179135e-19,0.0889809434568,-0.0303742109657,0.0303742109657,9333.33333333
13000.0,0.0,-8.23878002857e-17,7,4.87546118864,3,3144.59034982,1.58421470277,0.00990395792492,5557.77733351,-3.71947194606e-18,0.288787406778,-0.0283719067866,0.0283719067866,7666.66666667
11000.0,6000.0,-2.34534613952e-17,8,5.09487778899,3,2497.52027385,1.62823567993,0.00658476067878,2160.24689947,1.45329969688e-18,0.373825180014,-0.0219104948866,0.0219104948866,9000.0
14000.0,4000.0,1.86147393795e-16,9,5.18959976426,3,3458.96901139,1.64665657749,0.00737348888599,4189.93502999,-2.74176461308e-18,0.409199958489,-0.0143457650523,0.0143457650523,9666.66666667
10000.0,5000.0,1.46595698543e-16,10,5.11994345725,3,2868.24024594,1.63314339548,0.00760058280284,2054.80466766,3.55875132666e-18,0.493534651192,-0.021177738455,0.021177738455,7333.33333333
10000.0,6000.0,-1.48584848129e-16,11,4.84300798162,3,1247.39796283,1.57753601149,0.00936624131209,1699.6731712,4.10473113753e-18,-0.00693569757485,-0.0381849096978,0.0381849096978,7666.66666667
12000.0,6000.0,3.78863607153e-17,12,4.95560163543,3,3916.96402432,1.60051858028,0.00893425084606,2828.42712475,-2.63276086038e-18,0.227132861768,-0.0303784447936,0.0303784447936,10000.0
20000.0,9000.0,7.9404075907e-17,13,4.95305926687,3,6392.39063194,1.60000541939,0.00853387624816,5185.4497287,1.62744293515e-18,0.368323441076,-0.0419228784425,0.0419228784425,12666.6666667
13000.0,10000.0,5.70839671828e-17,14,4.90520590836,3,6068.82806152,1.59029707141,0.00855234742186,1414.21356237,3.05681712884e-19,0.61892065708,-0.028685797166,0.028685797166,11000.0
8000.0,3000.0,-9.25648446781e-17,15,4.84293780528,3,1621.9464695,1.57752152115,0.00657081790723,2160.24689947,1.5695165476e-18,-1.54687906999,-0.0397572187774,0.0397572187774,6000.0
9000.0,4000.0,7.62815736503e-17,16,4.78672861007,3,2953.74976835,1.56584721569,0.0066911076749,2357.02260396,2.02864860658e-18,0.393680832536,-0.0218973671566,0.0218973671566,7333.33333333
15000.0,6000.0,-3.79002385031e-16,17,4.68273377924,3,5528.99543945,1.54388208025,0.00985720224495,4242.64068712,5.90614459347e-18,0.181505457399,-0.0315748925139,0.0315748925139,12000.0
14000.0,8000.0,1.0736781834e-16,18,4.35979908807,3,5509.90964311,1.47242597558,0.00972768025032,2494.43825785,4.66000138952e-18,0.75379596466,-0.024900918747,0.024900918747,11333.3333333
18000.0,9000.0,-1.58553725704e-16,19,4.30244391378,3,10222.1472493,1.45918321329,0.00789060332477,3858.61230093,-5.15427552268e-18,0.733506285934,-0.0198010392884,0.0198010392884,14333.3333333
12000.0,3000.0,3.82101757642e-17,20,3.58331779451,3,4286.04505525,1.27628912948,0.00647452835392,4027.6819912,-2.46617451334e-19,0.35454631162,-0.0380834914913,0.0380834914913,8666.66666667
15000.0,13000.0,3.1918911958e-18,21,4.06493174988,3,7754.96407225,1.40239695316,0.00740192131372,816.496580928,-6.85673473553e-18,0.605369337418,-0.0315985717694,0.0315985717694,14000.0
16000.0,12000.0,-3.60822483003e-18,22,3.90425995315,3,9072.07565583,1.36206825269,0.00916243731378,1699.6731712,-1.6948092026e-17,0.838721675217,-0.0203732982181,0.0203732982181,13666.6666667
16000.0,13000.0,-6.77929934412e-17,23,4.37502194089,3,8833.83463676,1.47591153486,0.00921271545666,1247.21912892,3.93957530578e-18,0.709041171405,-0.0329426662081,0.0329426662081,14666.6666667
15000.0,7000.0,-1.98914958579e-17,24,4.65566548129,3,7114.34849214,1.53808486105,0.00681975486677,3559.02608401,3.90342854722e-18,0.787963776151,-0.0239476680806,0.0239476680806,12000.0
13000.0,10000.0,-6.65439925385e-17,25,4.37380635076,3,7540.63651121,1.47563364847,0.00675671390674,1247.21912892,-6.11656242262e-18,0.754864831318,-0.0278594585766,0.0278594585766,11666.6666667
19000.0,11000.0,-1.68060010353e-16,26,4.2490946445,3,8000.8716419,1.44670593542,0.00793999532249,3771.23616633,-1.05537645323e-17,0.666220033756,-0.0251760422159,0.0251760422159,13666.6666667
18000.0,11000.0,-7.37373125522e-17,27,4.36068195702,3,10695.3240603,1.47262845729,0.00881453344668,3091.20616517,1.81383042343e-17,0.519158069766,-0.0226526385587,0.0226526385587,15333.3333333
14000.0,8000.0,-8.14163551392e-17,28,3.75722324932,3,8910.64293197,1.32368018706,0.00696308040138,2828.42712475,-2.87847778175e-18,0.0698465877956,-0.0341042579614,0.0341042579614,12000.0
12000.0,11000.0,5.82867087928e-18,29,3.42717719735,3,7955.72329089,1.23173694781,0.00543307444155,471.404520791,5.9203348189e-19,0.0105052976017,-0.011188055599,0.011188055599,11666.6666667
11000.0,10000.0,-8.71525074331e-17,30,3.46703039399,3,7672.91656187,1.24329843332,0.00832993072921,471.404520791,6.0070499528e-18,0.617993496177,-0.0144400802024,0.0144400802024,10333.3333333
16000.0,10000.0,1.75970349403e-16,31,3.39555777727,3,8815.08822444,1.22246804126,0.00645271248953,2624.66929134,7.00924536737e-18,0.566515278384,-0.0327266622645,0.0327266622645,12333.3333333
14000.0,11000.0,1.85037170771e-19,32,3.21603645501,3,8001.96475678,1.16814968676,0.00728998784339,1414.21356237,2.3599777367e-18,0.629779945934,-0.0164911288678,0.0164911288678,12000.0
16000.0,11000.0,4.82484422785e-17,33,3.23874408831,3,8794.95195203,1.17518562759,0.00684656543442,2357.02260396,-7.6915878711e-18,0.669542224157,-0.0250276079786,0.0250276079786,12666.6666667
13000.0,12000.0,-9.73295518255e-17,34,4.75096842732,3,7961.65098921,1.5583484767,0.0073389072233,471.404520791,4.84996507918e-18,0.645262230222,-0.0163676310827,0.0163676310827,12666.6666667
25000.0,16000.0,5.74609804183e-16,35,4.53769080045,3,11146.3842349,1.51241824839,0.00945057599968,4027.6819912,3.01556308e-18,0.436444933835,-0.0230619853117,0.0230619853117,19333.3333333
18000.0,14000.0,1.09865820145e-16,36,4.29836014171,3,7949.40031623,1.45823358757,0.00816177934741,1699.6731712,-8.01916240116e-19,0.151290158286,-0.0266155496847,0.0266155496847,15666.6666667
19000.0,15000.0,-2.53194456142e-16,37,4.57473545182,3,9353.43598257,1.52054887232,0.00832499927015,1699.6731712,3.73521537653e-18,0.397593138915,-0.0129171780398,0.0129171780398,16666.6666667
22000.0,15000.0,-5.53420156924e-17,38,4.46127041541,3,9125.45853675,1.49543357197,0.00679521758863,2867.44175568,7.97815287293e-18,0.491903023828,-0.0264762427312,0.0264762427312,18333.3333333
22000.0,21000.0,1.04869816534e-16,39,4.11659182705,3,8643.13532942,1.41502559458,0.00927498938064,471.404520791,3.46977688512e-20,-0.0738386547835,-0.0263522313317,0.0263522313317,21333.3333333
27000.0,21000.0,-5.6158781329e-17,40,4.30498316363,3,13384.5787404,1.45977322698,0.00984026761336,2828.42712475,2.42526261741e-18,-0.0496690153242,-0.0300438453398,0.0300438453398,25000.0
22000.0,19000.0,-1.81891538868e-16,41,4.52656363135,3,10771.4979951,1.50996307135,0.00958455038831,1247.21912892,2.30736528997e-18,0.608402723193,-0.0171102136546,0.0171102136546,20666.6666667
23000.0,19000.0,7.74843152603e-18,42,4.38280869199,3,10055.2651605,1.47768977275,0.00997798347286,1699.6731712,4.33450077698e-18,0.709067550699,-0.0280691015767,0.0280691015767,20666.6666667
29000.0,20000.0,-8.53946543108e-17,43,4.46099864824,3,11919.3187372,1.49537265313,0.0091905449744,3858.61230093,5.8938063388e-19,0.638450215417,-0.0251938510068,0.0251938510068,25333.3333333
24000.0,21000.0,-1.28230759344e-16,44,3.63752160269,3,10435.9443265,1.29130257136,0.00975881133178,1247.21912892,2.90705188014e-18,0.427996970564,-0.0120330615118,0.0120330615118,22666.6666667
27000.0,20000.0,4.260480857e-17,45,4.23476600994,3,13107.4767166,1.44332807509,0.00947048477808,3091.20616517,5.89485435255e-18,0.620711189081,-0.0325212515434,0.0325212515434,24333.3333333
29000.0,26000.0,-4.26510678627e-17,46,4.05376149192,3,10381.0794819,1.39964521352,0.00990809353042,1247.21912892,9.79335544372e-18,0.0182425688258,-0.0286782522205,0.0286782522205,27666.6666667
28000.0,18000.0,-4.05693996915e-17,47,4.2449715997,3,10549.8266951,1.44573512945,0.00939417261973,4714.04520791,1.40484756572e-18,0.486271268737,-0.0227519260192,0.0227519260192,24666.6666667
30000.0,24000.0,6.49480469406e-17,48,4.18246511601,3,12953.5796077,1.43090081338,0.00806061028031,2494.43825785,3.08784474477e-18,0.491719208356,-0.025547121588,0.025547121588,26666.6666667
28000.0,19000.0,1.75993479049e-16,49,3.45442334809,3,11408.0614264,1.2396555397,0.00913405265674,4242.64068712,-8.4070653823e-18,0.047237345024,-0.0263476742975,0.0263476742975,25000.0
31000.0,25000.0,-1.3692750637e-17,50,3.61978985107,3,12057.0338297,1.28641597196,0.0082786415031,2828.42712475,5.99240484144e-19,0.483105020361,-0.0217043683114,0.0217043683114,27000.0
28000.0,21000.0,9.97350350455e-17,51,4.10759578335,3,11974.0595987,1.41283788979,0.00921637981149,3091.20616517,-3.51860524227e-18,0.564911070149,-0.0220028463304,0.0220028463304,25333.3333333
31000.0,18000.0,1.92763918253e-17,52,3.82383785269,3,9270.20211848,1.34125459175,0.00871465028535,5312.45915017,1.14832304146e-18,-0.211519102289,-0.028379473165,0.028379473165,24666.6666667
28000.0,20000.0,1.38777878078e-17,53,3.83753079114,3,12029.6732218,1.34482913663,0.00984945910502,3265.98632371,-3.74169886088e-18,0.402628465167,-0.0345047061019,0.0345047061019,24000.0
30000.0,25000.0,8.88872309091e-17,54,3.685179461,3,11568.2514707,1.30431922486,0.0077730208807,2054.80466766,7.55842787883e-19,0.47643848441,-0.0129730215083,0.0129730215083,27666.6666667
28000.0,26000.0,1.33458059418e-17,55,3.85407678001,3,12547.4940714,1.34913149196,0.00741901362544,942.809041582,4.2254813206e-18,0.474012311316,-0.0167640569152,0.0167640569152,26666.6666667
30000.0,20000.0,1.05008594412e-16,56,3.87139394702,3,13502.5232013,1.35361463522,0.00753069726373,4189.93502999,-4.74745089912e-19,0.698328587389,-0.0141801241682,0.0141801241682,24333.3333333
35000.0,24000.0,-1.64683081986e-17,57,3.60162177673,3,10120.9818426,1.28138423756,0.00978550140962,4546.06056566,1.01006065576e-18,0.0690223054314,-0.0296604185093,0.0296604185093,29000.0
24000.0,18000.0,4.03126606171e-16,58,3.21207893618,3,9552.79706261,1.16691837118,0.00925739924504,2494.43825785,-8.77763623399e-19,-0.592610103178,-0.027811032784,0.027811032784,21333.3333333
30000.0,24000.0,-1.40073138274e-16,59,3.40106583878,3,10600.609128,1.22408886449,0.00874376663741,2449.48974278,9.177166135e-18,0.102142290856,-0.0207263108612,0.0207263108612,27000.0
29000.0,20000.0,2.16169674753e-16,60,3.70749829635,3,11967.1653386,1.31035733552,0.00711932670508,3741.65738677,4.17872329861e-19,0.405689640063,-0.0139019203686,0.0139019203686,24000.0
26000.0,21000.0,1.41923509981e-16,61,3.78768287807,3,12353.3559537,1.33175445431,0.00690157768069,2054.80466766,6.41553527274e-19,0.561950647261,-0.0246665813068,0.0246665813068,23666.6666667
27000.0,25000.0,-8.65048773354e-18,62,3.17864308759,3,10283.3310389,1.15645440371,0.00950207464433,942.809041582,7.06343611506e-18,-0.578180931444,-0.033063412448,0.033063412448,26333.3333333
33000.0,25000.0,4.07081775696e-17,63,3.50568773272,3,11566.6110863,1.25438671599,0.00968847118822,3559.02608401,-6.48991750665e-18,0.481749847802,-0.0323941128149,0.0323941128149,28000.0
33000.0,30000.0,1.66348416523e-16,64,3.69480360788,3,12674.225629,1.30692740221,0.00848658600847,1247.21912892,1.32153949966e-18,0.429903818383,-0.0261829256798,0.0261829256798,31666.6666667
32000.0,24000.0,1.71423928293e-16,65,3.78538802011,3,10104.4999744,1.33114839686,0.0090524159326,3559.02608401,-2.23165014553e-18,0.636311136563,-0.0303065347605,0.0303065347605,29000.0
35000.0,26000.0,1.32301577101e-17,66,3.69578999726,3,11916.4127488,1.30719433324,0.00683488458578,3681.78700573,-3.59517655996e-18,0.686122585034,-0.0240380889266,0.0240380889266,30666.6666667
31000.0,23000.0,-7.20719780152e-17,67,3.67271406277,3,8752.47577739,1.30093091539,0.0098729593729,3559.02608401,4.81605364232e-18,0.420073186832,-0.0265156716336,0.0265156716336,26000.0
33000.0,23000.0,-1.63434081083e-16,68,3.70557631198,3,10958.1826818,1.30983879644,0.00815760616966,4320.49379894,1.39130566485e-18,0.0988722854263,-0.0292515698967,0.0292515698967,27000.0
32000.0,25000.0,-2.14504340216e-16,69,3.88315470058,3,12644.226919,1.35664789043,0.00784565130882,2867.44175568,3.08516145312e-18,0.554226151266,-0.0316305824846,0.0316305824846,28333.3333333
33000.0,24000.0,1.26068137411e-16,70,3.91802679502,3,10955.2497765,1.36558815845,0.00829176331889,3741.65738677,4.32740467705e-18,0.406629883533,-0.0270913479613,0.0270913479613,29000.0
30000.0,21000.0,1.85037170771e-18,71,3.93955902521,3,13275.099739,1.37106879451,0.00837888101862,3741.65738677,4.43728432725e-19,0.551753579656,-0.0291060113586,0.0291060113586,26000.0
36000.0,28000.0,1.02325555436e-16,72,3.53294072628,3,13688.0437965,1.26213059107,0.00957054464775,3771.23616633,4.12334120326e-18,0.35002136202,-0.0281742747945,0.0281742747945,30666.6666667
28000.0,25000.0,-1.0040579479e-16,73,3.53340606449,3,9836.46366968,1.26226229653,0.00893678660937,1414.21356237,2.16172518141e-18,0.602398052355,-0.0354300034664,0.0354300034664,27000.0
32000.0,29000.0,2.10248485288e-17,74,3.686954202,3,13884.1194945,1.30480069769,0.00826232606923,1247.21912892,-5.8520066782e-19,0.708951347085,-0.0308259245806,0.0308259245806,30666.6666667
35000.0,26000.0,2.24346004736e-16,75,3.52321895143,3,11963.9827185,1.25937504657,0.00996456720074,3741.65738677,-1.68807919074e-18,0.750054020023,-0.0306743688039,0.0306743688039,30000.0
31000.0,28000.0,2.70385565789e-17,76,3.47406782599,3,9171.875004,1.24532619152,0.00916332428833,1414.21356237,-6.01832412374e-18,0.662996264117,-0.0282326401898,0.0282326401898,29000.0
33000.0,25000.0,-1.14352971536e-16,77,3.39073075491,3,12898.7938502,1.22104546008,0.00853953019362,3559.02608401,4.622662358e-18,0.310736225294,-0.0235424696538,0.0235424696538,30000.0
34000.0,28000.0,-5.04920179741e-17,78,3.8023331247,3,14146.1867076,1.33561485851,0.00875327204415,2449.48974278,-3.50863760192e-18,0.507570942972,-0.0232471740328,0.0232471740328,31000.0
34000.0,26000.0,-9.7699626167e-17,79,3.51124834656,3,14243.977166,1.25597162854,0.00811696245959,3265.98632371,-3.63086119329e-18,0.636716333313,-0.0249363286061,0.0249363286061,30000.0
35000.0,28000.0,2.64603154202e-17,80,3.43035537955,3,12369.2551124,1.23266386501,0.00958434788161,2943.92028878,-5.53471772963e-18,0.459874793994,-0.0288979012143,0.0288979012143,31000.0
37000.0,26000.0,-1.31029446552e-16,81,3.64886496187,3,13962.4376305,1.29441614988,0.00736602056965,4546.06056566,-4.08253096479e-19,0.664380049004,-0.0239973862392,0.0239973862392,31000.0
34000.0,28000.0,3.07624296407e-17,82,3.34418331783,3,11690.1540958,1.20722251365,0.00646521319752,2449.48974278,2.20769746407e-18,0.604062687652,-0.0212461604746,0.0212461604746,31000.0
32000.0,26000.0,2.96059473233e-18,83,3.04455786038,3,11902.8361703,1.11335568877,0.00928972864988,2494.43825785,-9.80631866001e-18,0.450711114114,-0.0261036907618,0.0261036907618,29333.3333333
39000.0,33000.0,2.40872137051e-16,84,3.5575159812,3,14020.0922618,1.26906254323,0.00887433996313,2449.48974278,1.5996587206e-18,0.455879520457,-0.026939276049,0.026939276049,36000.0
31000.0,26000.0,3.10492372554e-16,85,3.17309862376,3,12993.3160646,1.1547085943,0.00806213007771,2054.80466766,3.10823557546e-18,0.543442379516,-0.0224603264771,0.0224603264771,28666.6666667
36000.0,27000.0,-2.35691096269e-17,86,3.20320565101,3,10496.1816183,1.16415207431,0.00850257331552,4242.64068712,-1.26071915152e-18,0.0714842488166,-0.0326195499545,0.0326195499545,30000.0
33000.0,26000.0,1.09819560853e-16,87,3.48601103134,3,14092.530555,1.24875811156,0.00973005207703,2867.44175568,1.62632836925e-18,0.387182571384,-0.0280324131018,0.0280324131018,29333.3333333
29000.0,23000.0,2.46469511467e-16,88,3.63062084974,3,11709.6856281,1.28940366664,0.00916940468211,2624.66929134,4.47062107029e-18,0.623776790679,-0.0261524319131,0.0261524319131,25333.3333333
35000.0,27000.0,3.16876154945e-17,89,3.55826700691,3,13685.2849921,1.26927363053,0.00916598905583,3265.98632371,1.36721774355e-18,0.699652562111,-0.0220538872849,0.0220538872849,31000.0
34000.0,20000.0,3.0184188482e-16,90,3.34012546015,3,12490.2437032,1.2060083692,0.00933076864455,6018.49002842,4.31357014461e-18,0.492273033301,-0.0292233511881,0.0292233511881,28333.3333333
31000.0,28000.0,-1.247150531e-16,91,3.65820098537,3,11892.5914344,1.29697149252,0.0083678193446,1414.21356237,-3.57280893171e-18,0.462528608179,-0.0319685326478,0.0319685326478,30000.0
29000.0,24000.0,2.61827596641e-17,92,3.92418982186,3,13022.4281497,1.36715991512,0.00921988276727,2054.80466766,4.92498435453e-18,0.717059497311,-0.0339259783414,0.0339259783414,26666.6666667
26000.0,24000.0,5.18104078158e-18,93,3.9660478973,3,14022.9380449,1.37777010701,0.00811906934992,942.809041582,-3.19579714782e-18,0.65269894,-0.021446522465,0.021446522465,24666.6666667
34000.0,26000.0,2.46770196869e-16,94,3.76982122786,3,11738.9117546,1.32702758067,0.00908008051029,3299.83164554,5.44055465906e-18,0.0644280426287,-0.0287078534334,0.0287078534334,30333.3333333
35000.0,31000.0,7.82707232361e-17,95,3.14373571767,3,14481.7601764,1.14541181177,0.00723821109088,1699.6731712,-1.0603020929e-17,0.474727777138,-0.0240469926918,0.0240469926918,32666.6666667
35000.0,22000.0,-1.93502621334e-16,96,2.95781179688,3,10599.5891326,1.08444973714,0.0080546713802,5312.45915017,1.07953740392e-17,-0.458780318418,-0.0303524687747,0.0303524687747,28666.6666667
36000.0,22000.0,-1.13705341439e-16,97,3.55739675663,3,9820.64868123,1.26902902923,0.0079362185796,5734.88351136,-1.66795500188e-18,0.276741967217,-0.0247376207872,0.0247376207872,29333.3333333
34000.0,26000.0,-1.70604271451e-16,98,3.79707761659,3,12461.3898343,1.3342317226,0.00853316508381,3299.83164554,2.86043600818e-18,0.555506444645,-0.032846342151,0.032846342151,29666.6666667
35000.0,29000.0,9.13621030681e-17,99,3.55909478354,3,13627.2067623,1.26950623824,0.00923307483482,2828.42712475,-6.34742477493e-18,0.707036063432,-0.0309722371982,0.0309722371982,33000.0
31000.0,23000.0,8.04911692853e-17,100,3.37208851091,3,11583.5934875,1.21553228858,0.00880233909921,3299.83164554,-1.18993168013e-18,0.266338999313,-0.0294355997997,0.0294355997997,27333.3333333
32000.0,27000.0,-6.30629807633e-17,101,3.15467488048,3,10057.9629392,1.14888544171,0.00900970647947,2160.24689947,5.17851508864e-18,0.464088571794,-0.0319120982891,0.0319120982891,30000.0
33000.0,31000.0,-4.47327360339e-17,102,3.40063039274,3,10985.0431292,1.22396082406,0.00610639723245,942.809041582,5.27215900974e-19,0.305579480022,-0.0251630684476,0.0251630684476,32333.3333333
39000.0,32000.0,1.64960637742e-16,103,3.6556766423,3,12966.2212488,1.29628120392,0.0094294854982,3091.20616517,-8.93860616971e-19,0.55863586862,-0.0267951454357,0.0267951454357,34666.6666667
33000.0,25000.0,-3.03460960064e-17,104,3.45270150782,3,12153.3332136,1.23915697037,0.00879041948537,3399.3463424,1.27764342349e-18,0.333500583744,-0.0292991252679,0.0292991252679,28333.3333333
35000.0,24000.0,-1.08107967023e-16,105,2.98187791564,3,12435.1033354,1.09255327507,0.00732648086434,4784.2333648,2.83873263336e-18,0.208974226764,-0.028805649669,0.028805649669,28333.3333333
33000.0,15000.0,1.31653947003e-16,106,3.30273991189,3,13500.7015334,1.19475240031,0.00838416021873,8055.3639824,-4.3213507749e-19,0.318617819065,-0.0306649492738,0.0306649492738,26333.3333333
30000.0,29000.0,5.89112092442e-17,107,3.75656102999,3,13212.5432631,1.3235039192,0.00735075691052,471.404520791,8.02577291017e-19,0.674975617445,-0.0279297883121,0.0279297883121,29666.6666667
35000.0,23000.0,-6.81861974291e-17,108,3.22829945913,3,10053.908572,1.17195551535,0.00803692234775,4921.60768674,1.48277762998e-18,-0.23073460906,-0.028591914392,0.028591914392,28666.6666667
37000.0,29000.0,-1.11577413975e-16,109,3.24711058728,3,13462.5919513,1.17776555084,0.00834796605145,3299.83164554,6.14482760355e-19,0.398950434236,-0.0296710644702,0.0296710644702,33333.3333333
38000.0,23000.0,-5.87493017197e-17,110,3.36384186709,3,11626.7868377,1.2130837336,0.00778981923295,6164.41400297,4.21839827017e-19,0.509330896642,-0.0278571707015,0.0278571707015,31000.0
33000.0,33000.0,-3.40745949975e-16,111,3.34962115034,3,14951.7048608,1.20884724999,0.00974925165049,0.0,-7.20429044152e-18,0.545873518007,-0.0269150659001,0.0269150659001,33000.0
37000.0,29000.0,-7.34134975033e-17,112,3.35099650508,3,14590.2653092,1.2092577658,0.00918599482386,3299.83164554,-2.79076280413e-19,0.638558545158,-0.0288724086632,0.0288724086632,33333.3333333
32000.0,25000.0,2.65990932983e-18,113,3.53175710746,3,13692.0623121,1.26179551126,0.00929885730843,2867.44175568,-7.47457415719e-19,0.273012607197,-0.0300347427282,0.0300347427282,28666.6666667
36000.0,30000.0,-2.83476945621e-16,114,3.43496987665,3,14237.7904482,1.2340081561,0.00938119381265,2624.66929134,-1.8142412725e-18,0.381283333564,-0.0339033724405,0.0339033724405,33666.6666667
36000.0,33000.0,-5.94200614638e-17,115,3.28751428325,3,13097.9457349,1.19013174221,0.0097844845594,1247.21912892,5.43562863281e-18,0.333527227876,-0.0295724605978,0.0295724605978,34666.6666667
35000.0,29000.0,-1.22124532709e-17,116,3.40466214271,3,9717.44695537,1.22514571081,0.00886580555764,2624.66929134,-4.61705555179e-18,0.404995178076,-0.0228793198648,0.0228793198648,31333.3333333
27000.0,22000.0,-3.90891023253e-17,117,3.50889218353,3,9844.33032576,1.25530037043,0.00936339185079,2160.24689947,-4.56967177449e-18,0.267463898582,-0.0302669154426,0.0302669154426,25000.0
36000.0,33000.0,1.40836416603e-16,118,3.73350389615,3,12170.5800097,1.31734717506,0.00864917028372,1247.21912892,8.57764638937e-19,0.383903080481,-0.0319663261907,0.0319663261907,34666.6666667
32000.0,29000.0,1.61537450083e-16,119,3.55098454954,3,9280.32437648,1.26722490294,0.00847419103079,1247.21912892,1.09779396204e-18,0.0793383741529,-0.0316415362358,0.0316415362358,30666.6666667
31000.0,30000.0,-4.11476408502e-17,120,3.72555425813,3,12242.9131288,1.31521563489,0.00877066209989,471.404520791,3.75664547706e-18,0.517994326887,-0.0277363505673,0.0277363505673,30333.3333333
30000.0,23000.0,-2.08536891459e-16,121,3.60002695338,3,9834.12475889,1.28094133248,0.00663833273162,2867.44175568,-4.15165591548e-18,0.449213193695,-0.0240200999472,0.0240200999472,26333.3333333
34000.0,28000.0,6.71684929898e-17,122,3.88435328333,3,13492.5524284,1.35695650493,0.00982549339806,2828.42712475,2.49559460802e-19,0.27835793451,-0.0323117741732,0.0323117741732,32000.0
35000.0,26000.0,-6.10853960007e-17,123,3.43058338394,3,11663.6724863,1.2327303295,0.00970817588911,3858.61230093,-7.60713369934e-18,0.446013049706,-0.0284588938236,0.0284588938236,29666.6666667
31000.0,21000.0,-1.56084635957e-16,124,3.36652181648,3,10786.2208575,1.21388010944,0.00857456405142,4714.04520791,1.6822946174e-18,0.569392775946,-0.0255353902283,0.0255353902283,27666.6666667
